Epoch 1 - Train Loss: 1.6248 (vdw: 0.3020, elec: 0.2853, solv: 0.3494, hbond: 0.6858, inactive: 0.0024) | Validation Loss: 1.2696 (vdw: 0.2989, elec: 0.2669, solv: 0.2338, hbond: 0.4688, inactive: 0.0011) | LR: 5.0e-04
Epoch 2 - Train Loss: 1.2056 (vdw: 0.2844, elec: 0.2660, solv: 0.1847, hbond: 0.4675, inactive: 0.0031) | Validation Loss: 1.1337 (vdw: 0.2978, elec: 0.2630, solv: 0.1335, hbond: 0.4381, inactive: 0.0014) | LR: 1.0e-03
Epoch 3 - Train Loss: 1.1371 (vdw: 0.2896, elec: 0.2536, solv: 0.1237, hbond: 0.4682, inactive: 0.0021) | Validation Loss: 1.0656 (vdw: 0.2956, elec: 0.2621, solv: 0.1082, hbond: 0.3971, inactive: 0.0026) | LR: 1.0e-03
Epoch 4 - Train Loss: 1.0753 (vdw: 0.2890, elec: 0.2614, solv: 0.0951, hbond: 0.4275, inactive: 0.0024) | Validation Loss: 1.0295 (vdw: 0.2915, elec: 0.2569, solv: 0.0857, hbond: 0.3939, inactive: 0.0016) | LR: 1.0e-03
Epoch 5 - Train Loss: 1.0980 (vdw: 0.2847, elec: 0.2618, solv: 0.0889, hbond: 0.4608, inactive: 0.0017) | Validation Loss: 1.0859 (vdw: 0.2914, elec: 0.2582, solv: 0.0844, hbond: 0.4507, inactive: 0.0012) | LR: 1.0e-03
Epoch 6 - Train Loss: 1.1093 (vdw: 0.2843, elec: 0.2548, solv: 0.0828, hbond: 0.4858, inactive: 0.0016) | Validation Loss: 1.0627 (vdw: 0.2938, elec: 0.2579, solv: 0.0873, hbond: 0.4224, inactive: 0.0013) | LR: 1.0e-03
Epoch 7 - Train Loss: 1.0549 (vdw: 0.2793, elec: 0.2767, solv: 0.0739, hbond: 0.4234, inactive: 0.0015) | Validation Loss: 1.0807 (vdw: 0.2915, elec: 0.2568, solv: 0.0645, hbond: 0.4658, inactive: 0.0020) | LR: 1.0e-03
Epoch 8 - Train Loss: 1.0795 (vdw: 0.3002, elec: 0.2763, solv: 0.0673, hbond: 0.4337, inactive: 0.0021) | Validation Loss: 1.0438 (vdw: 0.2909, elec: 0.2563, solv: 0.0718, hbond: 0.4228, inactive: 0.0021) | LR: 1.0e-03
Epoch 9 - Train Loss: 1.0861 (vdw: 0.3113, elec: 0.2784, solv: 0.0783, hbond: 0.4162, inactive: 0.0019) | Validation Loss: 1.0375 (vdw: 0.2904, elec: 0.2555, solv: 0.0907, hbond: 0.3993, inactive: 0.0016) | LR: 1.0e-03
Epoch 10 - Train Loss: 1.0098 (vdw: 0.2908, elec: 0.2475, solv: 0.0766, hbond: 0.3927, inactive: 0.0022) | Validation Loss: 1.0287 (vdw: 0.2923, elec: 0.2545, solv: 0.0758, hbond: 0.4044, inactive: 0.0017) | LR: 1.0e-03
Epoch 11 - Train Loss: 1.0166 (vdw: 0.2890, elec: 0.2444, solv: 0.0645, hbond: 0.4169, inactive: 0.0017) | Validation Loss: 1.0226 (vdw: 0.2916, elec: 0.2544, solv: 0.0592, hbond: 0.4156, inactive: 0.0017) | LR: 1.0e-03
Epoch 12 - Train Loss: 1.0083 (vdw: 0.2980, elec: 0.2710, solv: 0.0586, hbond: 0.3783, inactive: 0.0023) | Validation Loss: 1.0405 (vdw: 0.2914, elec: 0.2555, solv: 0.0577, hbond: 0.4332, inactive: 0.0027) | LR: 1.0e-03
Epoch 13 - Train Loss: 1.0053 (vdw: 0.2829, elec: 0.2467, solv: 0.0584, hbond: 0.4151, inactive: 0.0022) | Validation Loss: 1.0096 (vdw: 0.2902, elec: 0.2542, solv: 0.0555, hbond: 0.4078, inactive: 0.0019) | LR: 1.0e-03
Epoch 14 - Train Loss: 0.9934 (vdw: 0.2839, elec: 0.2416, solv: 0.0554, hbond: 0.4107, inactive: 0.0018) | Validation Loss: 1.0252 (vdw: 0.2895, elec: 0.2549, solv: 0.0533, hbond: 0.4260, inactive: 0.0015) | LR: 1.0e-03
Epoch 15 - Train Loss: 0.9936 (vdw: 0.2749, elec: 0.2484, solv: 0.0562, hbond: 0.4127, inactive: 0.0014) | Validation Loss: 1.0589 (vdw: 0.2899, elec: 0.2542, solv: 0.0668, hbond: 0.4471, inactive: 0.0009) | LR: 1.0e-03
Epoch 16 - Train Loss: 1.0076 (vdw: 0.3051, elec: 0.2704, solv: 0.0615, hbond: 0.3692, inactive: 0.0014) | Validation Loss: 1.0099 (vdw: 0.2898, elec: 0.2540, solv: 0.0770, hbond: 0.3870, inactive: 0.0021) | LR: 1.0e-03
Epoch 17 - Train Loss: 1.0886 (vdw: 0.2825, elec: 0.2543, solv: 0.0623, hbond: 0.4879, inactive: 0.0017) | Validation Loss: 1.0309 (vdw: 0.2895, elec: 0.2560, solv: 0.0580, hbond: 0.4258, inactive: 0.0015) | LR: 1.0e-03
Epoch 18 - Train Loss: 1.0187 (vdw: 0.2936, elec: 0.2600, solv: 0.0548, hbond: 0.4087, inactive: 0.0016) | Validation Loss: 1.0362 (vdw: 0.2888, elec: 0.2535, solv: 0.0540, hbond: 0.4379, inactive: 0.0020) | LR: 1.0e-03
Epoch 19 - Train Loss: 1.0300 (vdw: 0.3007, elec: 0.2689, solv: 0.0568, hbond: 0.4021, inactive: 0.0016) | Validation Loss: 1.0073 (vdw: 0.2892, elec: 0.2539, solv: 0.0573, hbond: 0.4059, inactive: 0.0010) | LR: 1.0e-03
Epoch 20 - Train Loss: 0.9324 (vdw: 0.2764, elec: 0.2364, solv: 0.0570, hbond: 0.3615, inactive: 0.0011) | Validation Loss: 0.9917 (vdw: 0.2886, elec: 0.2533, solv: 0.0503, hbond: 0.3985, inactive: 0.0010) | LR: 1.0e-03
Epoch 21 - Train Loss: 0.9682 (vdw: 0.2795, elec: 0.2402, solv: 0.0508, hbond: 0.3963, inactive: 0.0014) | Validation Loss: 1.0065 (vdw: 0.2912, elec: 0.2541, solv: 0.0550, hbond: 0.4053, inactive: 0.0010) | LR: 1.0e-03
Epoch 22 - Train Loss: 1.0442 (vdw: 0.2801, elec: 0.2403, solv: 0.0527, hbond: 0.4697, inactive: 0.0013) | Validation Loss: 1.0185 (vdw: 0.2905, elec: 0.2531, solv: 0.0543, hbond: 0.4197, inactive: 0.0009) | LR: 1.0e-03
Epoch 23 - Train Loss: 0.9526 (vdw: 0.2805, elec: 0.2427, solv: 0.0545, hbond: 0.3738, inactive: 0.0012) | Validation Loss: 1.0256 (vdw: 0.2896, elec: 0.2556, solv: 0.0586, hbond: 0.4209, inactive: 0.0008) | LR: 1.0e-03
Epoch 24 - Train Loss: 1.0461 (vdw: 0.2826, elec: 0.2505, solv: 0.0606, hbond: 0.4500, inactive: 0.0024) | Validation Loss: 1.0226 (vdw: 0.2890, elec: 0.2531, solv: 0.0587, hbond: 0.4189, inactive: 0.0030) | LR: 1.0e-03
Epoch 25 - Train Loss: 1.0333 (vdw: 0.2848, elec: 0.2543, solv: 0.0547, hbond: 0.4368, inactive: 0.0027) | Validation Loss: 0.9918 (vdw: 0.2896, elec: 0.2530, solv: 0.0488, hbond: 0.3981, inactive: 0.0023) | LR: 1.0e-03
Epoch 26 - Train Loss: 0.9972 (vdw: 0.3024, elec: 0.2808, solv: 0.0492, hbond: 0.3630, inactive: 0.0018) | Validation Loss: 0.9957 (vdw: 0.2887, elec: 0.2532, solv: 0.0482, hbond: 0.4038, inactive: 0.0019) | LR: 1.0e-03
Epoch 27 - Train Loss: 1.0404 (vdw: 0.2984, elec: 0.2721, solv: 0.0507, hbond: 0.4175, inactive: 0.0017) | Validation Loss: 1.0077 (vdw: 0.2913, elec: 0.2534, solv: 0.0524, hbond: 0.4082, inactive: 0.0024) | LR: 1.0e-03
Epoch 28 - Train Loss: 0.9626 (vdw: 0.2824, elec: 0.2460, solv: 0.0492, hbond: 0.3830, inactive: 0.0020) | Validation Loss: 1.0141 (vdw: 0.2896, elec: 0.2545, solv: 0.0478, hbond: 0.4205, inactive: 0.0017) | LR: 1.0e-03
Epoch 29 - Train Loss: 1.0666 (vdw: 0.2856, elec: 0.2509, solv: 0.0483, hbond: 0.4803, inactive: 0.0016) | Validation Loss: 1.0086 (vdw: 0.2888, elec: 0.2533, solv: 0.0484, hbond: 0.4170, inactive: 0.0010) | LR: 1.0e-03
Epoch 30 - Train Loss: 0.9615 (vdw: 0.2932, elec: 0.2529, solv: 0.0479, hbond: 0.3661, inactive: 0.0015) | Validation Loss: 0.9968 (vdw: 0.2902, elec: 0.2530, solv: 0.0500, hbond: 0.4018, inactive: 0.0019) | LR: 1.0e-03
Epoch 31 - Train Loss: 0.9830 (vdw: 0.2803, elec: 0.2418, solv: 0.0546, hbond: 0.4046, inactive: 0.0017) | Validation Loss: 1.0433 (vdw: 0.2892, elec: 0.2531, solv: 0.0602, hbond: 0.4391, inactive: 0.0017) | LR: 5.0e-04
Epoch 32 - Train Loss: 0.9820 (vdw: 0.2830, elec: 0.2504, solv: 0.0507, hbond: 0.3964, inactive: 0.0014) | Validation Loss: 0.9801 (vdw: 0.2889, elec: 0.2530, solv: 0.0504, hbond: 0.3868, inactive: 0.0009) | LR: 5.0e-04
Epoch 33 - Train Loss: 0.9786 (vdw: 0.2897, elec: 0.2530, solv: 0.0463, hbond: 0.3881, inactive: 0.0015) | Validation Loss: 0.9816 (vdw: 0.2888, elec: 0.2530, solv: 0.0451, hbond: 0.3930, inactive: 0.0016) | LR: 5.0e-04
Epoch 34 - Train Loss: 0.9920 (vdw: 0.2860, elec: 0.2460, solv: 0.0439, hbond: 0.4147, inactive: 0.0014) | Validation Loss: 0.9736 (vdw: 0.2885, elec: 0.2526, solv: 0.0448, hbond: 0.3865, inactive: 0.0012) | LR: 5.0e-04
Epoch 35 - Train Loss: 1.0294 (vdw: 0.2993, elec: 0.2611, solv: 0.0436, hbond: 0.4241, inactive: 0.0013) | Validation Loss: 0.9800 (vdw: 0.2885, elec: 0.2524, solv: 0.0457, hbond: 0.3920, inactive: 0.0014) | LR: 5.0e-04
Epoch 36 - Train Loss: 0.9364 (vdw: 0.2754, elec: 0.2650, solv: 0.0428, hbond: 0.3519, inactive: 0.0013) | Validation Loss: 1.0016 (vdw: 0.2888, elec: 0.2542, solv: 0.0453, hbond: 0.4124, inactive: 0.0010) | LR: 5.0e-04
Epoch 37 - Train Loss: 0.9084 (vdw: 0.2969, elec: 0.2644, solv: 0.0444, hbond: 0.3014, inactive: 0.0013) | Validation Loss: 0.9974 (vdw: 0.2885, elec: 0.2532, solv: 0.0456, hbond: 0.4082, inactive: 0.0019) | LR: 5.0e-04
Epoch 38 - Train Loss: 0.9818 (vdw: 0.2816, elec: 0.2610, solv: 0.0455, hbond: 0.3922, inactive: 0.0015) | Validation Loss: 1.0151 (vdw: 0.2899, elec: 0.2525, solv: 0.0663, hbond: 0.4052, inactive: 0.0012) | LR: 5.0e-04
Epoch 39 - Train Loss: 1.0482 (vdw: 0.2998, elec: 0.2635, solv: 0.0529, hbond: 0.4309, inactive: 0.0011) | Validation Loss: 1.0096 (vdw: 0.2886, elec: 0.2525, solv: 0.0491, hbond: 0.4185, inactive: 0.0010) | LR: 5.0e-04
Epoch 40 - Train Loss: 0.9132 (vdw: 0.2872, elec: 0.2623, solv: 0.0440, hbond: 0.3187, inactive: 0.0010) | Validation Loss: 0.9966 (vdw: 0.2884, elec: 0.2524, solv: 0.0435, hbond: 0.4114, inactive: 0.0009) | LR: 5.0e-04
Epoch 41 - Train Loss: 1.0126 (vdw: 0.3089, elec: 0.2632, solv: 0.0434, hbond: 0.3960, inactive: 0.0011) | Validation Loss: 0.9807 (vdw: 0.2886, elec: 0.2525, solv: 0.0447, hbond: 0.3936, inactive: 0.0013) | LR: 5.0e-04
Epoch 42 - Train Loss: 1.0023 (vdw: 0.2753, elec: 0.2455, solv: 0.0431, hbond: 0.4371, inactive: 0.0013) | Validation Loss: 1.0219 (vdw: 0.2884, elec: 0.2533, solv: 0.0465, hbond: 0.4325, inactive: 0.0012) | LR: 5.0e-04
Epoch 43 - Train Loss: 0.9232 (vdw: 0.2923, elec: 0.2586, solv: 0.0441, hbond: 0.3268, inactive: 0.0014) | Validation Loss: 1.0041 (vdw: 0.2894, elec: 0.2522, solv: 0.0432, hbond: 0.4185, inactive: 0.0009) | LR: 5.0e-04
Epoch 44 - Train Loss: 0.9417 (vdw: 0.2878, elec: 0.2531, solv: 0.0433, hbond: 0.3563, inactive: 0.0012) | Validation Loss: 0.9986 (vdw: 0.2891, elec: 0.2535, solv: 0.0440, hbond: 0.4108, inactive: 0.0012) | LR: 5.0e-04
Epoch 45 - Train Loss: 0.9363 (vdw: 0.2735, elec: 0.2373, solv: 0.0424, hbond: 0.3819, inactive: 0.0012) | Validation Loss: 0.9775 (vdw: 0.2886, elec: 0.2522, solv: 0.0427, hbond: 0.3928, inactive: 0.0012) | LR: 2.5e-04
Epoch 46 - Train Loss: 0.9053 (vdw: 0.3072, elec: 0.2928, solv: 0.0404, hbond: 0.2637, inactive: 0.0012) | Validation Loss: 0.9603 (vdw: 0.2881, elec: 0.2521, solv: 0.0422, hbond: 0.3768, inactive: 0.0010) | LR: 2.5e-04
Epoch 47 - Train Loss: 0.9846 (vdw: 0.3066, elec: 0.2745, solv: 0.0411, hbond: 0.3614, inactive: 0.0010) | Validation Loss: 0.9708 (vdw: 0.2880, elec: 0.2521, solv: 0.0425, hbond: 0.3871, inactive: 0.0010) | LR: 2.5e-04
Epoch 48 - Train Loss: 0.9859 (vdw: 0.2861, elec: 0.2667, solv: 0.0422, hbond: 0.3900, inactive: 0.0009) | Validation Loss: 0.9866 (vdw: 0.2880, elec: 0.2523, solv: 0.0428, hbond: 0.4027, inactive: 0.0008) | LR: 2.5e-04
Epoch 49 - Train Loss: 0.9220 (vdw: 0.2870, elec: 0.2433, solv: 0.0397, hbond: 0.3512, inactive: 0.0009) | Validation Loss: 0.9698 (vdw: 0.2879, elec: 0.2521, solv: 0.0417, hbond: 0.3870, inactive: 0.0011) | LR: 2.5e-04
Epoch 50 - Train Loss: 0.9795 (vdw: 0.2868, elec: 0.2448, solv: 0.0403, hbond: 0.4064, inactive: 0.0011) | Validation Loss: 0.9745 (vdw: 0.2882, elec: 0.2522, solv: 0.0416, hbond: 0.3916, inactive: 0.0009) | LR: 2.5e-04
Epoch 51 - Train Loss: 0.9254 (vdw: 0.2862, elec: 0.2551, solv: 0.0408, hbond: 0.3423, inactive: 0.0009) | Validation Loss: 0.9744 (vdw: 0.2880, elec: 0.2522, solv: 0.0415, hbond: 0.3919, inactive: 0.0008) | LR: 2.5e-04
Epoch 52 - Train Loss: 0.9102 (vdw: 0.3122, elec: 0.2796, solv: 0.0409, hbond: 0.2764, inactive: 0.0010) | Validation Loss: 0.9718 (vdw: 0.2878, elec: 0.2523, solv: 0.0417, hbond: 0.3890, inactive: 0.0010) | LR: 2.5e-04
Epoch 53 - Train Loss: 0.9748 (vdw: 0.2720, elec: 0.2372, solv: 0.0404, hbond: 0.4241, inactive: 0.0011) | Validation Loss: 0.9811 (vdw: 0.2881, elec: 0.2523, solv: 0.0427, hbond: 0.3969, inactive: 0.0011) | LR: 2.5e-04
Epoch 54 - Train Loss: 0.9395 (vdw: 0.2954, elec: 0.2685, solv: 0.0398, hbond: 0.3346, inactive: 0.0011) | Validation Loss: 0.9801 (vdw: 0.2879, elec: 0.2524, solv: 0.0420, hbond: 0.3966, inactive: 0.0012) | LR: 2.5e-04
Epoch 55 - Train Loss: 0.8597 (vdw: 0.2706, elec: 0.2402, solv: 0.0397, hbond: 0.3082, inactive: 0.0010) | Validation Loss: 0.9896 (vdw: 0.2879, elec: 0.2520, solv: 0.0414, hbond: 0.4074, inactive: 0.0009) | LR: 2.5e-04
Epoch 56 - Train Loss: 0.9489 (vdw: 0.3044, elec: 0.2790, solv: 0.0410, hbond: 0.3237, inactive: 0.0009) | Validation Loss: 0.9839 (vdw: 0.2879, elec: 0.2519, solv: 0.0416, hbond: 0.4017, inactive: 0.0009) | LR: 2.5e-04
Epoch 57 - Train Loss: 0.9636 (vdw: 0.2881, elec: 0.2640, solv: 0.0411, hbond: 0.3695, inactive: 0.0010) | Validation Loss: 0.9778 (vdw: 0.2879, elec: 0.2521, solv: 0.0412, hbond: 0.3957, inactive: 0.0010) | LR: 1.3e-04
