Epoch 1 - Train Loss: 1.2839 (vdw: 0.3403, elec: 0.2840, solv: 0.2989, hbond: 0.3534, inactive: 0.0073) | Validation Loss: 1.2909 (vdw: 0.3382, elec: 0.2778, solv: 0.2977, hbond: 0.3682, inactive: 0.0090) | LR: 1.0e-03
Epoch 31 - Train Loss: 0.9412 (vdw: 0.3283, elec: 0.2624, solv: 0.0640, hbond: 0.2850, inactive: 0.0014) | Validation Loss: 1.0231 (vdw: 0.3308, elec: 0.2629, solv: 0.0628, hbond: 0.3650, inactive: 0.0016) | LR: 1.0e-03
Epoch 32 - Train Loss: 0.9597 (vdw: 0.3385, elec: 0.2735, solv: 0.0640, hbond: 0.2820, inactive: 0.0017) | Validation Loss: 1.0309 (vdw: 0.3308, elec: 0.2633, solv: 0.0653, hbond: 0.3697, inactive: 0.0019) | LR: 1.0e-03
Epoch 33 - Train Loss: 0.9419 (vdw: 0.3202, elec: 0.2474, solv: 0.0627, hbond: 0.3103, inactive: 0.0013) | Validation Loss: 1.0265 (vdw: 0.3304, elec: 0.2628, solv: 0.0660, hbond: 0.3660, inactive: 0.0012) | LR: 1.0e-03
Epoch 34 - Train Loss: 0.9532 (vdw: 0.3328, elec: 0.2666, solv: 0.0658, hbond: 0.2865, inactive: 0.0015) | Validation Loss: 1.0190 (vdw: 0.3302, elec: 0.2633, solv: 0.0666, hbond: 0.3574, inactive: 0.0014) | LR: 1.0e-03
Epoch 35 - Train Loss: 0.9918 (vdw: 0.3288, elec: 0.2613, solv: 0.0653, hbond: 0.3351, inactive: 0.0014) | Validation Loss: 1.0297 (vdw: 0.3303, elec: 0.2624, solv: 0.0665, hbond: 0.3692, inactive: 0.0013) | LR: 1.0e-03
Epoch 36 - Train Loss: 0.9268 (vdw: 0.3178, elec: 0.2497, solv: 0.0631, hbond: 0.2951, inactive: 0.0011) | Validation Loss: 1.0168 (vdw: 0.3301, elec: 0.2622, solv: 0.0630, hbond: 0.3604, inactive: 0.0011) | LR: 5.0e-04
Epoch 37 - Train Loss: 0.9731 (vdw: 0.3470, elec: 0.2843, solv: 0.0602, hbond: 0.2804, inactive: 0.0012) | Validation Loss: 1.0049 (vdw: 0.3303, elec: 0.2623, solv: 0.0636, hbond: 0.3474, inactive: 0.0014) | LR: 5.0e-04
Epoch 38 - Train Loss: 0.9508 (vdw: 0.3381, elec: 0.2687, solv: 0.0611, hbond: 0.2815, inactive: 0.0014) | Validation Loss: 1.0057 (vdw: 0.3303, elec: 0.2616, solv: 0.0604, hbond: 0.3521, inactive: 0.0014) | LR: 5.0e-04
Epoch 39 - Train Loss: 0.9370 (vdw: 0.3313, elec: 0.2643, solv: 0.0588, hbond: 0.2812, inactive: 0.0014) | Validation Loss: 1.0103 (vdw: 0.3301, elec: 0.2617, solv: 0.0579, hbond: 0.3592, inactive: 0.0014) | LR: 5.0e-04
Epoch 40 - Train Loss: 0.9735 (vdw: 0.3290, elec: 0.2578, solv: 0.0571, hbond: 0.3281, inactive: 0.0014) | Validation Loss: 1.0149 (vdw: 0.3300, elec: 0.2615, solv: 0.0567, hbond: 0.3651, inactive: 0.0015) | LR: 5.0e-04
Epoch 41 - Train Loss: 0.9495 (vdw: 0.3298, elec: 0.2594, solv: 0.0562, hbond: 0.3030, inactive: 0.0011) | Validation Loss: 1.0084 (vdw: 0.3299, elec: 0.2610, solv: 0.0546, hbond: 0.3618, inactive: 0.0012) | LR: 5.0e-04
Epoch 42 - Train Loss: 0.9916 (vdw: 0.3275, elec: 0.2647, solv: 0.0578, hbond: 0.3399, inactive: 0.0017) | Validation Loss: 0.9904 (vdw: 0.3300, elec: 0.2611, solv: 0.0564, hbond: 0.3412, inactive: 0.0016) | LR: 5.0e-04
Epoch 43 - Train Loss: 0.9166 (vdw: 0.3223, elec: 0.2623, solv: 0.0569, hbond: 0.2738, inactive: 0.0012) | Validation Loss: 0.9858 (vdw: 0.3299, elec: 0.2607, solv: 0.0556, hbond: 0.3383, inactive: 0.0012) | LR: 5.0e-04
Epoch 44 - Train Loss: 0.9323 (vdw: 0.3179, elec: 0.2526, solv: 0.0551, hbond: 0.3056, inactive: 0.0010) | Validation Loss: 1.0033 (vdw: 0.3300, elec: 0.2608, solv: 0.0573, hbond: 0.3543, inactive: 0.0010) | LR: 5.0e-04
Epoch 45 - Train Loss: 0.8981 (vdw: 0.3324, elec: 0.2593, solv: 0.0561, hbond: 0.2490, inactive: 0.0012) | Validation Loss: 1.0029 (vdw: 0.3299, elec: 0.2608, solv: 0.0540, hbond: 0.3570, inactive: 0.0013) | LR: 5.0e-04
Epoch 46 - Train Loss: 0.9213 (vdw: 0.3342, elec: 0.2659, solv: 0.0557, hbond: 0.2644, inactive: 0.0011) | Validation Loss: 0.9993 (vdw: 0.3297, elec: 0.2611, solv: 0.0564, hbond: 0.3508, inactive: 0.0012) | LR: 5.0e-04
Epoch 47 - Train Loss: 0.9598 (vdw: 0.3390, elec: 0.2773, solv: 0.0569, hbond: 0.2853, inactive: 0.0013) | Validation Loss: 1.0008 (vdw: 0.3299, elec: 0.2605, solv: 0.0581, hbond: 0.3513, inactive: 0.0011) | LR: 5.0e-04
Epoch 48 - Train Loss: 0.9917 (vdw: 0.3245, elec: 0.2562, solv: 0.0554, hbond: 0.3546, inactive: 0.0011) | Validation Loss: 1.0025 (vdw: 0.3300, elec: 0.2603, solv: 0.0546, hbond: 0.3564, inactive: 0.0013) | LR: 5.0e-04
Epoch 49 - Train Loss: 0.9695 (vdw: 0.3326, elec: 0.2628, solv: 0.0555, hbond: 0.3174, inactive: 0.0012) | Validation Loss: 0.9990 (vdw: 0.3298, elec: 0.2609, solv: 0.0547, hbond: 0.3526, inactive: 0.0011) | LR: 2.5e-04
Epoch 50 - Train Loss: 0.9589 (vdw: 0.3244, elec: 0.2594, solv: 0.0523, hbond: 0.3218, inactive: 0.0011) | Validation Loss: 0.9932 (vdw: 0.3300, elec: 0.2601, solv: 0.0521, hbond: 0.3499, inactive: 0.0012) | LR: 2.5e-04
Epoch 51 - Train Loss: 0.9825 (vdw: 0.3300, elec: 0.2647, solv: 0.0528, hbond: 0.3337, inactive: 0.0013) | Validation Loss: 1.0024 (vdw: 0.3298, elec: 0.2602, solv: 0.0517, hbond: 0.3596, inactive: 0.0012) | LR: 2.5e-04
Epoch 52 - Train Loss: 0.9080 (vdw: 0.3259, elec: 0.2734, solv: 0.0519, hbond: 0.2556, inactive: 0.0012) | Validation Loss: 0.9886 (vdw: 0.3297, elec: 0.2599, solv: 0.0520, hbond: 0.3458, inactive: 0.0012) | LR: 2.5e-04
Epoch 53 - Train Loss: 0.9504 (vdw: 0.3210, elec: 0.2485, solv: 0.0515, hbond: 0.3281, inactive: 0.0012) | Validation Loss: 0.9908 (vdw: 0.3297, elec: 0.2600, solv: 0.0513, hbond: 0.3487, inactive: 0.0012) | LR: 2.5e-04
Epoch 54 - Train Loss: 0.9466 (vdw: 0.3260, elec: 0.2610, solv: 0.0522, hbond: 0.3061, inactive: 0.0012) | Validation Loss: 0.9961 (vdw: 0.3297, elec: 0.2599, solv: 0.0524, hbond: 0.3529, inactive: 0.0012) | LR: 2.5e-04
Epoch 55 - Train Loss: 0.9093 (vdw: 0.3344, elec: 0.2585, solv: 0.0515, hbond: 0.2636, inactive: 0.0013) | Validation Loss: 0.9846 (vdw: 0.3296, elec: 0.2598, solv: 0.0521, hbond: 0.3419, inactive: 0.0012) | LR: 2.5e-04
Epoch 56 - Train Loss: 0.8837 (vdw: 0.3156, elec: 0.2428, solv: 0.0514, hbond: 0.2729, inactive: 0.0010) | Validation Loss: 0.9859 (vdw: 0.3297, elec: 0.2596, solv: 0.0507, hbond: 0.3449, inactive: 0.0010) | LR: 2.5e-04
Epoch 57 - Train Loss: 0.9799 (vdw: 0.3468, elec: 0.2770, solv: 0.0527, hbond: 0.3022, inactive: 0.0011) | Validation Loss: 0.9960 (vdw: 0.3297, elec: 0.2595, solv: 0.0512, hbond: 0.3545, inactive: 0.0012) | LR: 2.5e-04
Epoch 58 - Train Loss: 0.8910 (vdw: 0.3280, elec: 0.2639, solv: 0.0532, hbond: 0.2448, inactive: 0.0011) | Validation Loss: 0.9903 (vdw: 0.3296, elec: 0.2596, solv: 0.0512, hbond: 0.3488, inactive: 0.0011) | LR: 2.5e-04
Epoch 59 - Train Loss: 0.9245 (vdw: 0.3345, elec: 0.2727, solv: 0.0510, hbond: 0.2652, inactive: 0.0010) | Validation Loss: 0.9879 (vdw: 0.3296, elec: 0.2598, solv: 0.0507, hbond: 0.3468, inactive: 0.0010) | LR: 2.5e-04
Epoch 60 - Train Loss: 0.9474 (vdw: 0.3271, elec: 0.2523, solv: 0.0503, hbond: 0.3164, inactive: 0.0012) | Validation Loss: 0.9836 (vdw: 0.3297, elec: 0.2599, solv: 0.0505, hbond: 0.3422, inactive: 0.0012) | LR: 2.5e-04
Epoch 61 - Train Loss: 0.9376 (vdw: 0.3296, elec: 0.2597, solv: 0.0508, hbond: 0.2964, inactive: 0.0010) | Validation Loss: 0.9944 (vdw: 0.3298, elec: 0.2595, solv: 0.0503, hbond: 0.3539, inactive: 0.0010) | LR: 2.5e-04
Epoch 62 - Train Loss: 0.9378 (vdw: 0.3248, elec: 0.2621, solv: 0.0499, hbond: 0.2999, inactive: 0.0011) | Validation Loss: 0.9998 (vdw: 0.3300, elec: 0.2594, solv: 0.0502, hbond: 0.3592, inactive: 0.0011) | LR: 2.5e-04
Epoch 63 - Train Loss: 0.9601 (vdw: 0.3298, elec: 0.2542, solv: 0.0515, hbond: 0.3235, inactive: 0.0011) | Validation Loss: 1.0004 (vdw: 0.3297, elec: 0.2591, solv: 0.0509, hbond: 0.3595, inactive: 0.0012) | LR: 2.5e-04
Epoch 64 - Train Loss: 0.9099 (vdw: 0.3222, elec: 0.2600, solv: 0.0503, hbond: 0.2760, inactive: 0.0014) | Validation Loss: 0.9918 (vdw: 0.3296, elec: 0.2590, solv: 0.0504, hbond: 0.3514, inactive: 0.0013) | LR: 2.5e-04
Epoch 65 - Train Loss: 0.9144 (vdw: 0.3381, elec: 0.2758, solv: 0.0504, hbond: 0.2490, inactive: 0.0012) | Validation Loss: 0.9858 (vdw: 0.3297, elec: 0.2592, solv: 0.0500, hbond: 0.3457, inactive: 0.0011) | LR: 2.5e-04
Epoch 66 - Train Loss: 0.9234 (vdw: 0.3223, elec: 0.2604, solv: 0.0503, hbond: 0.2893, inactive: 0.0012) | Validation Loss: 0.9791 (vdw: 0.3297, elec: 0.2591, solv: 0.0497, hbond: 0.3395, inactive: 0.0011) | LR: 2.5e-04
Epoch 67 - Train Loss: 0.9112 (vdw: 0.3370, elec: 0.2622, solv: 0.0507, hbond: 0.2603, inactive: 0.0011) | Validation Loss: 0.9848 (vdw: 0.3296, elec: 0.2596, solv: 0.0503, hbond: 0.3444, inactive: 0.0010) | LR: 2.5e-04
Epoch 68 - Train Loss: 0.9146 (vdw: 0.3263, elec: 0.2499, solv: 0.0502, hbond: 0.2872, inactive: 0.0010) | Validation Loss: 0.9849 (vdw: 0.3295, elec: 0.2593, solv: 0.0504, hbond: 0.3446, inactive: 0.0010) | LR: 2.5e-04
Epoch 69 - Train Loss: 0.9612 (vdw: 0.3196, elec: 0.2530, solv: 0.0513, hbond: 0.3362, inactive: 0.0011) | Validation Loss: 0.9908 (vdw: 0.3296, elec: 0.2590, solv: 0.0501, hbond: 0.3510, inactive: 0.0011) | LR: 2.5e-04
Epoch 70 - Train Loss: 0.9207 (vdw: 0.3219, elec: 0.2598, solv: 0.0518, hbond: 0.2863, inactive: 0.0010) | Validation Loss: 0.9905 (vdw: 0.3296, elec: 0.2590, solv: 0.0513, hbond: 0.3495, inactive: 0.0010) | LR: 2.5e-04
Epoch 71 - Train Loss: 0.9434 (vdw: 0.3295, elec: 0.2631, solv: 0.0513, hbond: 0.2985, inactive: 0.0010) | Validation Loss: 0.9852 (vdw: 0.3299, elec: 0.2589, solv: 0.0505, hbond: 0.3449, inactive: 0.0011) | LR: 2.5e-04
Epoch 72 - Train Loss: 0.9137 (vdw: 0.3312, elec: 0.2631, solv: 0.0499, hbond: 0.2684, inactive: 0.0012) | Validation Loss: 0.9826 (vdw: 0.3296, elec: 0.2590, solv: 0.0500, hbond: 0.3428, inactive: 0.0012) | LR: 1.3e-04
Epoch 73 - Train Loss: 0.9204 (vdw: 0.3314, elec: 0.2691, solv: 0.0499, hbond: 0.2689, inactive: 0.0011) | Validation Loss: 0.9817 (vdw: 0.3296, elec: 0.2588, solv: 0.0489, hbond: 0.3433, inactive: 0.0011) | LR: 1.3e-04
Epoch 74 - Train Loss: 0.9084 (vdw: 0.3103, elec: 0.2526, solv: 0.0488, hbond: 0.2956, inactive: 0.0012) | Validation Loss: 0.9861 (vdw: 0.3295, elec: 0.2587, solv: 0.0488, hbond: 0.3480, inactive: 0.0012) | LR: 1.3e-04
Epoch 75 - Train Loss: 0.9264 (vdw: 0.3298, elec: 0.2605, solv: 0.0497, hbond: 0.2854, inactive: 0.0010) | Validation Loss: 0.9836 (vdw: 0.3295, elec: 0.2588, solv: 0.0489, hbond: 0.3455, inactive: 0.0010) | LR: 1.3e-04
Epoch 76 - Train Loss: 0.9457 (vdw: 0.3307, elec: 0.2675, solv: 0.0485, hbond: 0.2979, inactive: 0.0010) | Validation Loss: 0.9819 (vdw: 0.3295, elec: 0.2588, solv: 0.0484, hbond: 0.3442, inactive: 0.0011) | LR: 1.3e-04
Epoch 77 - Train Loss: 0.9205 (vdw: 0.3289, elec: 0.2710, solv: 0.0483, hbond: 0.2712, inactive: 0.0012) | Validation Loss: 0.9769 (vdw: 0.3294, elec: 0.2586, solv: 0.0487, hbond: 0.3390, inactive: 0.0012) | LR: 1.3e-04
Epoch 78 - Train Loss: 0.8855 (vdw: 0.3384, elec: 0.2725, solv: 0.0486, hbond: 0.2247, inactive: 0.0012) | Validation Loss: 0.9769 (vdw: 0.3294, elec: 0.2586, solv: 0.0482, hbond: 0.3395, inactive: 0.0012) | LR: 1.3e-04
Epoch 79 - Train Loss: 0.9059 (vdw: 0.3333, elec: 0.2525, solv: 0.0480, hbond: 0.2709, inactive: 0.0012) | Validation Loss: 0.9795 (vdw: 0.3293, elec: 0.2585, solv: 0.0482, hbond: 0.3423, inactive: 0.0012) | LR: 1.3e-04
Epoch 80 - Train Loss: 0.9298 (vdw: 0.3238, elec: 0.2628, solv: 0.0475, hbond: 0.2944, inactive: 0.0012) | Validation Loss: 0.9815 (vdw: 0.3293, elec: 0.2585, solv: 0.0481, hbond: 0.3444, inactive: 0.0011) | LR: 1.3e-04
Epoch 81 - Train Loss: 0.9012 (vdw: 0.3218, elec: 0.2508, solv: 0.0478, hbond: 0.2797, inactive: 0.0012) | Validation Loss: 0.9809 (vdw: 0.3293, elec: 0.2585, solv: 0.0480, hbond: 0.3439, inactive: 0.0012) | LR: 1.3e-04
Epoch 82 - Train Loss: 0.9579 (vdw: 0.3418, elec: 0.2709, solv: 0.0492, hbond: 0.2949, inactive: 0.0011) | Validation Loss: 0.9823 (vdw: 0.3294, elec: 0.2586, solv: 0.0479, hbond: 0.3454, inactive: 0.0011) | LR: 1.3e-04
Epoch 83 - Train Loss: 0.9561 (vdw: 0.3310, elec: 0.2566, solv: 0.0469, hbond: 0.3205, inactive: 0.0012) | Validation Loss: 0.9842 (vdw: 0.3293, elec: 0.2585, solv: 0.0479, hbond: 0.3472, inactive: 0.0012) | LR: 6.3e-05
Epoch 84 - Train Loss: 0.9502 (vdw: 0.3106, elec: 0.2307, solv: 0.0468, hbond: 0.3610, inactive: 0.0012) | Validation Loss: 0.9849 (vdw: 0.3294, elec: 0.2585, solv: 0.0476, hbond: 0.3482, inactive: 0.0012) | LR: 6.3e-05
Epoch 85 - Train Loss: 0.8932 (vdw: 0.3313, elec: 0.2664, solv: 0.0479, hbond: 0.2466, inactive: 0.0011) | Validation Loss: 0.9819 (vdw: 0.3294, elec: 0.2584, solv: 0.0476, hbond: 0.3454, inactive: 0.0011) | LR: 6.3e-05
Epoch 86 - Train Loss: 0.8885 (vdw: 0.3193, elec: 0.2497, solv: 0.0482, hbond: 0.2703, inactive: 0.0011) | Validation Loss: 0.9813 (vdw: 0.3294, elec: 0.2586, solv: 0.0473, hbond: 0.3450, inactive: 0.0011) | LR: 6.3e-05
Epoch 87 - Train Loss: 0.8534 (vdw: 0.3337, elec: 0.2653, solv: 0.0486, hbond: 0.2048, inactive: 0.0011) | Validation Loss: 0.9813 (vdw: 0.3293, elec: 0.2584, solv: 0.0475, hbond: 0.3450, inactive: 0.0011) | LR: 6.3e-05
Epoch 88 - Train Loss: 0.9585 (vdw: 0.3294, elec: 0.2677, solv: 0.0472, hbond: 0.3133, inactive: 0.0010) | Validation Loss: 0.9842 (vdw: 0.3294, elec: 0.2584, solv: 0.0475, hbond: 0.3480, inactive: 0.0010) | LR: 6.3e-05
Epoch 89 - Train Loss: 0.9546 (vdw: 0.3264, elec: 0.2565, solv: 0.0475, hbond: 0.3233, inactive: 0.0009) | Validation Loss: 0.9848 (vdw: 0.3294, elec: 0.2582, solv: 0.0473, hbond: 0.3490, inactive: 0.0010) | LR: 3.1e-05
Epoch 90 - Train Loss: 0.9326 (vdw: 0.3321, elec: 0.2595, solv: 0.0478, hbond: 0.2923, inactive: 0.0010) | Validation Loss: 0.9838 (vdw: 0.3294, elec: 0.2582, solv: 0.0472, hbond: 0.3480, inactive: 0.0010) | LR: 3.1e-05
Epoch 91 - Train Loss: 0.9142 (vdw: 0.3280, elec: 0.2498, solv: 0.0473, hbond: 0.2882, inactive: 0.0009) | Validation Loss: 0.9848 (vdw: 0.3294, elec: 0.2582, solv: 0.0472, hbond: 0.3491, inactive: 0.0009) | LR: 3.1e-05
Epoch 92 - Train Loss: 0.9334 (vdw: 0.3357, elec: 0.2581, solv: 0.0473, hbond: 0.2914, inactive: 0.0010) | Validation Loss: 0.9847 (vdw: 0.3294, elec: 0.2582, solv: 0.0470, hbond: 0.3491, inactive: 0.0010) | LR: 3.1e-05
Epoch 93 - Train Loss: 0.9361 (vdw: 0.3351, elec: 0.2634, solv: 0.0474, hbond: 0.2892, inactive: 0.0010) | Validation Loss: 0.9849 (vdw: 0.3294, elec: 0.2582, solv: 0.0470, hbond: 0.3493, inactive: 0.0010) | LR: 3.1e-05
Epoch 94 - Train Loss: 0.8959 (vdw: 0.3330, elec: 0.2616, solv: 0.0475, hbond: 0.2527, inactive: 0.0010) | Validation Loss: 0.9844 (vdw: 0.3294, elec: 0.2582, solv: 0.0470, hbond: 0.3488, inactive: 0.0010) | LR: 3.1e-05
Epoch 95 - Train Loss: 0.9211 (vdw: 0.3281, elec: 0.2621, solv: 0.0477, hbond: 0.2822, inactive: 0.0010) | Validation Loss: 0.9839 (vdw: 0.3294, elec: 0.2581, solv: 0.0470, hbond: 0.3483, inactive: 0.0011) | LR: 1.6e-05
Epoch 96 - Train Loss: 0.9006 (vdw: 0.3285, elec: 0.2535, solv: 0.0475, hbond: 0.2700, inactive: 0.0011) | Validation Loss: 0.9838 (vdw: 0.3294, elec: 0.2581, solv: 0.0470, hbond: 0.3482, inactive: 0.0011) | LR: 1.6e-05
