Epoch 1 - Train Loss: 1.2267 (vdw: 0.3447, elec: 0.2883, solv: 0.3129, hbond: 0.2747, inactive: 0.0061) | Validation Loss: 1.1877 (vdw: 0.3242, elec: 0.2596, solv: 0.3043, hbond: 0.2947, inactive: 0.0050) | LR: 1.0e-03
Epoch 15 - Train Loss: 1.0177 (vdw: 0.3242, elec: 0.2603, solv: 0.1165, hbond: 0.3136, inactive: 0.0031) | Validation Loss: 1.0403 (vdw: 0.3510, elec: 0.2765, solv: 0.1285, hbond: 0.2814, inactive: 0.0030) | LR: 1.0e-03
Epoch 16 - Train Loss: 1.0900 (vdw: 0.3357, elec: 0.2743, solv: 0.1034, hbond: 0.3736, inactive: 0.0030) | Validation Loss: 0.9835 (vdw: 0.3420, elec: 0.2705, solv: 0.1042, hbond: 0.2642, inactive: 0.0026) | LR: 1.0e-03
Epoch 17 - Train Loss: 0.9871 (vdw: 0.3309, elec: 0.2602, solv: 0.0989, hbond: 0.2953, inactive: 0.0018) | Validation Loss: 0.9391 (vdw: 0.3414, elec: 0.2779, solv: 0.0994, hbond: 0.2188, inactive: 0.0016) | LR: 1.0e-03
Epoch 18 - Train Loss: 1.0079 (vdw: 0.3324, elec: 0.2661, solv: 0.0952, hbond: 0.3119, inactive: 0.0023) | Validation Loss: 0.9814 (vdw: 0.3224, elec: 0.2467, solv: 0.0977, hbond: 0.3126, inactive: 0.0020) | LR: 1.0e-03
Epoch 19 - Train Loss: 0.9678 (vdw: 0.3311, elec: 0.2600, solv: 0.0946, hbond: 0.2803, inactive: 0.0018) | Validation Loss: 0.9924 (vdw: 0.3465, elec: 0.2868, solv: 0.0945, hbond: 0.2623, inactive: 0.0024) | LR: 1.0e-03
Epoch 20 - Train Loss: 0.9940 (vdw: 0.3317, elec: 0.2663, solv: 0.0950, hbond: 0.2987, inactive: 0.0023) | Validation Loss: 0.9956 (vdw: 0.3414, elec: 0.2755, solv: 0.0947, hbond: 0.2818, inactive: 0.0023) | LR: 1.0e-03
Epoch 21 - Train Loss: 0.9758 (vdw: 0.3291, elec: 0.2644, solv: 0.0901, hbond: 0.2906, inactive: 0.0016) | Validation Loss: 0.9527 (vdw: 0.3463, elec: 0.2872, solv: 0.0916, hbond: 0.2261, inactive: 0.0016) | LR: 1.0e-03
Epoch 22 - Train Loss: 1.0298 (vdw: 0.3277, elec: 0.2543, solv: 0.0934, hbond: 0.3528, inactive: 0.0016) | Validation Loss: 0.9441 (vdw: 0.3524, elec: 0.2844, solv: 0.0925, hbond: 0.2131, inactive: 0.0017) | LR: 1.0e-03
Epoch 23 - Train Loss: 0.9462 (vdw: 0.3334, elec: 0.2684, solv: 0.0908, hbond: 0.2520, inactive: 0.0017) | Validation Loss: 0.9174 (vdw: 0.3362, elec: 0.2687, solv: 0.0949, hbond: 0.2159, inactive: 0.0017) | LR: 1.0e-03
Epoch 24 - Train Loss: 1.0094 (vdw: 0.3338, elec: 0.2747, solv: 0.0864, hbond: 0.3122, inactive: 0.0023) | Validation Loss: 1.0288 (vdw: 0.3271, elec: 0.2565, solv: 0.0901, hbond: 0.3532, inactive: 0.0018) | LR: 1.0e-03
Epoch 25 - Train Loss: 0.9966 (vdw: 0.3287, elec: 0.2676, solv: 0.0874, hbond: 0.3115, inactive: 0.0014) | Validation Loss: 1.0322 (vdw: 0.3263, elec: 0.2559, solv: 0.0885, hbond: 0.3599, inactive: 0.0015) | LR: 1.0e-03
Epoch 26 - Train Loss: 1.0550 (vdw: 0.3367, elec: 0.2786, solv: 0.0886, hbond: 0.3494, inactive: 0.0016) | Validation Loss: 1.0119 (vdw: 0.3563, elec: 0.2827, solv: 0.0949, hbond: 0.2766, inactive: 0.0015) | LR: 1.0e-03
Epoch 27 - Train Loss: 0.9902 (vdw: 0.3395, elec: 0.2680, solv: 0.0970, hbond: 0.2841, inactive: 0.0017) | Validation Loss: 0.8551 (vdw: 0.3247, elec: 0.2642, solv: 0.0977, hbond: 0.1667, inactive: 0.0017) | LR: 1.0e-03
Epoch 28 - Train Loss: 0.9632 (vdw: 0.3190, elec: 0.2510, solv: 0.0835, hbond: 0.3081, inactive: 0.0016) | Validation Loss: 1.0100 (vdw: 0.3359, elec: 0.2742, solv: 0.0850, hbond: 0.3132, inactive: 0.0018) | LR: 1.0e-03
Epoch 29 - Train Loss: 0.9835 (vdw: 0.3480, elec: 0.2707, solv: 0.0823, hbond: 0.2809, inactive: 0.0016) | Validation Loss: 0.9171 (vdw: 0.3352, elec: 0.2675, solv: 0.0865, hbond: 0.2265, inactive: 0.0014) | LR: 1.0e-03
Epoch 30 - Train Loss: 0.9860 (vdw: 0.3134, elec: 0.2603, solv: 0.0818, hbond: 0.3292, inactive: 0.0014) | Validation Loss: 0.8485 (vdw: 0.3351, elec: 0.2730, solv: 0.0824, hbond: 0.1564, inactive: 0.0016) | LR: 1.0e-03
Epoch 31 - Train Loss: 0.9785 (vdw: 0.3216, elec: 0.2523, solv: 0.0808, hbond: 0.3221, inactive: 0.0017) | Validation Loss: 1.0074 (vdw: 0.3288, elec: 0.2572, solv: 0.0801, hbond: 0.3397, inactive: 0.0016) | LR: 1.0e-03
Epoch 32 - Train Loss: 0.9447 (vdw: 0.3348, elec: 0.2671, solv: 0.0815, hbond: 0.2599, inactive: 0.0014) | Validation Loss: 1.0126 (vdw: 0.3364, elec: 0.2659, solv: 0.0834, hbond: 0.3259, inactive: 0.0011) | LR: 1.0e-03
Epoch 33 - Train Loss: 0.9868 (vdw: 0.3351, elec: 0.2642, solv: 0.0835, hbond: 0.3026, inactive: 0.0014) | Validation Loss: 0.8384 (vdw: 0.3419, elec: 0.2677, solv: 0.0840, hbond: 0.1433, inactive: 0.0015) | LR: 1.0e-03
Epoch 34 - Train Loss: 0.9728 (vdw: 0.3318, elec: 0.2632, solv: 0.0807, hbond: 0.2958, inactive: 0.0014) | Validation Loss: 1.0447 (vdw: 0.3497, elec: 0.2637, solv: 0.0785, hbond: 0.3512, inactive: 0.0018) | LR: 1.0e-03
Epoch 35 - Train Loss: 0.9276 (vdw: 0.3304, elec: 0.2575, solv: 0.0789, hbond: 0.2592, inactive: 0.0016) | Validation Loss: 0.9471 (vdw: 0.3385, elec: 0.2756, solv: 0.0804, hbond: 0.2510, inactive: 0.0016) | LR: 1.0e-03
Epoch 36 - Train Loss: 0.9201 (vdw: 0.3294, elec: 0.2665, solv: 0.0780, hbond: 0.2443, inactive: 0.0018) | Validation Loss: 1.1108 (vdw: 0.3516, elec: 0.2828, solv: 0.0812, hbond: 0.3936, inactive: 0.0016) | LR: 1.0e-03
Epoch 37 - Train Loss: 0.9956 (vdw: 0.3288, elec: 0.2686, solv: 0.0785, hbond: 0.3183, inactive: 0.0014) | Validation Loss: 0.9416 (vdw: 0.3237, elec: 0.2463, solv: 0.0783, hbond: 0.2920, inactive: 0.0012) | LR: 1.0e-03
Epoch 38 - Train Loss: 1.0149 (vdw: 0.3244, elec: 0.2616, solv: 0.0820, hbond: 0.3452, inactive: 0.0016) | Validation Loss: 1.0302 (vdw: 0.3423, elec: 0.2671, solv: 0.0771, hbond: 0.3421, inactive: 0.0017) | LR: 1.0e-03
Epoch 39 - Train Loss: 0.9493 (vdw: 0.3291, elec: 0.2629, solv: 0.0756, hbond: 0.2801, inactive: 0.0016) | Validation Loss: 1.0527 (vdw: 0.3536, elec: 0.2849, solv: 0.0742, hbond: 0.3385, inactive: 0.0015) | LR: 5.0e-04
Epoch 40 - Train Loss: 1.0708 (vdw: 0.3246, elec: 0.2604, solv: 0.0703, hbond: 0.4142, inactive: 0.0013) | Validation Loss: 0.9563 (vdw: 0.3349, elec: 0.2592, solv: 0.0729, hbond: 0.2880, inactive: 0.0013) | LR: 5.0e-04
Epoch 41 - Train Loss: 0.9619 (vdw: 0.3246, elec: 0.2561, solv: 0.0712, hbond: 0.3085, inactive: 0.0015) | Validation Loss: 0.9176 (vdw: 0.3369, elec: 0.2620, solv: 0.0719, hbond: 0.2453, inactive: 0.0016) | LR: 5.0e-04
Epoch 42 - Train Loss: 0.9796 (vdw: 0.3276, elec: 0.2652, solv: 0.0699, hbond: 0.3156, inactive: 0.0013) | Validation Loss: 0.9059 (vdw: 0.3209, elec: 0.2561, solv: 0.0705, hbond: 0.2570, inactive: 0.0014) | LR: 5.0e-04
Epoch 43 - Train Loss: 0.9327 (vdw: 0.3201, elec: 0.2422, solv: 0.0686, hbond: 0.3003, inactive: 0.0015) | Validation Loss: 0.9491 (vdw: 0.3335, elec: 0.2640, solv: 0.0704, hbond: 0.2798, inactive: 0.0014) | LR: 5.0e-04
Epoch 44 - Train Loss: 0.9822 (vdw: 0.3290, elec: 0.2680, solv: 0.0693, hbond: 0.3145, inactive: 0.0014) | Validation Loss: 0.9856 (vdw: 0.3295, elec: 0.2575, solv: 0.0718, hbond: 0.3253, inactive: 0.0014) | LR: 5.0e-04
