Epoch 1 - Train Loss: 1.0187 (vdw: 0.3037, elec: 0.2724, solv: 0.2042, hbond: 0.2344, inactive: 0.0039) | Validation Loss: 1.1407 (vdw: 0.2945, elec: 0.2616, solv: 0.1865, hbond: 0.3962, inactive: 0.0021) | LR: 1.0e-03
Epoch 2 - Train Loss: 1.0847 (vdw: 0.3064, elec: 0.2705, solv: 0.1575, hbond: 0.3466, inactive: 0.0037) | Validation Loss: 1.1235 (vdw: 0.2933, elec: 0.2590, solv: 0.1523, hbond: 0.4139, inactive: 0.0051) | LR: 1.0e-03
Epoch 3 - Train Loss: 1.0261 (vdw: 0.2916, elec: 0.2567, solv: 0.1104, hbond: 0.3645, inactive: 0.0028) | Validation Loss: 1.0122 (vdw: 0.2922, elec: 0.2584, solv: 0.1051, hbond: 0.3541, inactive: 0.0024) | LR: 1.0e-03
Epoch 4 - Train Loss: 0.9779 (vdw: 0.2937, elec: 0.2620, solv: 0.0875, hbond: 0.3311, inactive: 0.0036) | Validation Loss: 0.9932 (vdw: 0.2909, elec: 0.2579, solv: 0.0857, hbond: 0.3542, inactive: 0.0045) | LR: 1.0e-03
Epoch 5 - Train Loss: 0.9457 (vdw: 0.3021, elec: 0.2743, solv: 0.0798, hbond: 0.2872, inactive: 0.0023) | Validation Loss: 0.9723 (vdw: 0.2902, elec: 0.2572, solv: 0.0722, hbond: 0.3503, inactive: 0.0024) | LR: 1.0e-03
Epoch 6 - Train Loss: 0.9258 (vdw: 0.2809, elec: 0.2465, solv: 0.0660, hbond: 0.3293, inactive: 0.0032) | Validation Loss: 0.9950 (vdw: 0.2892, elec: 0.2575, solv: 0.0708, hbond: 0.3742, inactive: 0.0032) | LR: 1.0e-03
Epoch 7 - Train Loss: 0.8336 (vdw: 0.2797, elec: 0.2517, solv: 0.0637, hbond: 0.2348, inactive: 0.0037) | Validation Loss: 0.9700 (vdw: 0.2894, elec: 0.2567, solv: 0.0624, hbond: 0.3576, inactive: 0.0038) | LR: 1.0e-03
Epoch 8 - Train Loss: 0.9235 (vdw: 0.2923, elec: 0.2660, solv: 0.0594, hbond: 0.3036, inactive: 0.0022) | Validation Loss: 0.9703 (vdw: 0.2887, elec: 0.2573, solv: 0.0603, hbond: 0.3618, inactive: 0.0021) | LR: 1.0e-03
Epoch 9 - Train Loss: 0.8084 (vdw: 0.2627, elec: 0.2463, solv: 0.0571, hbond: 0.2399, inactive: 0.0024) | Validation Loss: 0.9693 (vdw: 0.2886, elec: 0.2571, solv: 0.0565, hbond: 0.3646, inactive: 0.0025) | LR: 1.0e-03
Epoch 10 - Train Loss: 0.9298 (vdw: 0.2962, elec: 0.2751, solv: 0.0581, hbond: 0.2991, inactive: 0.0014) | Validation Loss: 1.0136 (vdw: 0.2883, elec: 0.2562, solv: 0.0641, hbond: 0.4037, inactive: 0.0013) | LR: 1.0e-03
Epoch 11 - Train Loss: 0.9145 (vdw: 0.2863, elec: 0.2490, solv: 0.0652, hbond: 0.3113, inactive: 0.0028) | Validation Loss: 0.9775 (vdw: 0.2890, elec: 0.2562, solv: 0.0633, hbond: 0.3658, inactive: 0.0032) | LR: 1.0e-03
Epoch 12 - Train Loss: 0.9158 (vdw: 0.2956, elec: 0.2650, solv: 0.0569, hbond: 0.2961, inactive: 0.0022) | Validation Loss: 1.0041 (vdw: 0.2882, elec: 0.2560, solv: 0.0557, hbond: 0.4027, inactive: 0.0015) | LR: 1.0e-03
Epoch 13 - Train Loss: 0.8534 (vdw: 0.2925, elec: 0.2638, solv: 0.0519, hbond: 0.2431, inactive: 0.0022) | Validation Loss: 0.9603 (vdw: 0.2881, elec: 0.2557, solv: 0.0520, hbond: 0.3623, inactive: 0.0023) | LR: 1.0e-03
Epoch 14 - Train Loss: 0.9797 (vdw: 0.2922, elec: 0.2692, solv: 0.0526, hbond: 0.3636, inactive: 0.0022) | Validation Loss: 0.9928 (vdw: 0.2882, elec: 0.2563, solv: 0.0543, hbond: 0.3918, inactive: 0.0022) | LR: 1.0e-03
Epoch 15 - Train Loss: 0.9282 (vdw: 0.2898, elec: 0.2464, solv: 0.0547, hbond: 0.3351, inactive: 0.0022) | Validation Loss: 0.9673 (vdw: 0.2880, elec: 0.2570, solv: 0.0530, hbond: 0.3678, inactive: 0.0016) | LR: 1.0e-03
Epoch 16 - Train Loss: 0.8576 (vdw: 0.2831, elec: 0.2590, solv: 0.0499, hbond: 0.2635, inactive: 0.0021) | Validation Loss: 0.9677 (vdw: 0.2879, elec: 0.2556, solv: 0.0515, hbond: 0.3706, inactive: 0.0020) | LR: 1.0e-03
Epoch 17 - Train Loss: 0.8459 (vdw: 0.2817, elec: 0.2579, solv: 0.0728, hbond: 0.2316, inactive: 0.0019) | Validation Loss: 0.9837 (vdw: 0.2884, elec: 0.2560, solv: 0.0727, hbond: 0.3648, inactive: 0.0018) | LR: 1.0e-03
Epoch 18 - Train Loss: 0.8613 (vdw: 0.2833, elec: 0.2556, solv: 0.0561, hbond: 0.2648, inactive: 0.0014) | Validation Loss: 0.9832 (vdw: 0.2878, elec: 0.2557, solv: 0.0560, hbond: 0.3825, inactive: 0.0013) | LR: 1.0e-03
Epoch 19 - Train Loss: 0.9418 (vdw: 0.2907, elec: 0.2629, solv: 0.0529, hbond: 0.3338, inactive: 0.0015) | Validation Loss: 0.9715 (vdw: 0.2887, elec: 0.2552, solv: 0.0539, hbond: 0.3719, inactive: 0.0018) | LR: 1.0e-03
Epoch 20 - Train Loss: 0.8582 (vdw: 0.2817, elec: 0.2502, solv: 0.0519, hbond: 0.2726, inactive: 0.0018) | Validation Loss: 0.9708 (vdw: 0.2879, elec: 0.2554, solv: 0.0519, hbond: 0.3738, inactive: 0.0018) | LR: 1.0e-03
Epoch 21 - Train Loss: 0.8506 (vdw: 0.2964, elec: 0.2593, solv: 0.0523, hbond: 0.2410, inactive: 0.0016) | Validation Loss: 0.9736 (vdw: 0.2879, elec: 0.2551, solv: 0.0504, hbond: 0.3785, inactive: 0.0017) | LR: 1.0e-03
Epoch 22 - Train Loss: 0.8706 (vdw: 0.2905, elec: 0.2608, solv: 0.0564, hbond: 0.2606, inactive: 0.0023) | Validation Loss: 0.9590 (vdw: 0.2879, elec: 0.2553, solv: 0.0530, hbond: 0.3600, inactive: 0.0028) | LR: 1.0e-03
Epoch 23 - Train Loss: 0.8543 (vdw: 0.2913, elec: 0.2622, solv: 0.0494, hbond: 0.2500, inactive: 0.0014) | Validation Loss: 0.9658 (vdw: 0.2877, elec: 0.2555, solv: 0.0501, hbond: 0.3712, inactive: 0.0013) | LR: 1.0e-03
