Epoch 1 - Train Loss: 1.1249 (vdw: 0.3055, elec: 0.2607, solv: 0.2274, hbond: 0.3254, inactive: 0.0058) | Validation Loss: 1.1381 (vdw: 0.2950, elec: 0.2664, solv: 0.2084, hbond: 0.3624, inactive: 0.0059) | LR: 1.0e-03
Epoch 12 - Train Loss: 0.9440 (vdw: 0.2866, elec: 0.2525, solv: 0.0588, hbond: 0.3442, inactive: 0.0019) | Validation Loss: 0.9868 (vdw: 0.2890, elec: 0.2567, solv: 0.0586, hbond: 0.3800, inactive: 0.0024) | LR: 1.0e-03
Epoch 13 - Train Loss: 0.8743 (vdw: 0.2860, elec: 0.2625, solv: 0.0568, hbond: 0.2670, inactive: 0.0019) | Validation Loss: 0.9601 (vdw: 0.2881, elec: 0.2563, solv: 0.0562, hbond: 0.3575, inactive: 0.0020) | LR: 1.0e-03
Epoch 14 - Train Loss: 0.8971 (vdw: 0.2927, elec: 0.2552, solv: 0.0548, hbond: 0.2928, inactive: 0.0017) | Validation Loss: 0.9776 (vdw: 0.2884, elec: 0.2562, solv: 0.0545, hbond: 0.3762, inactive: 0.0024) | LR: 1.0e-03
Epoch 15 - Train Loss: 0.9074 (vdw: 0.2750, elec: 0.2404, solv: 0.0571, hbond: 0.3333, inactive: 0.0016) | Validation Loss: 0.9624 (vdw: 0.2883, elec: 0.2562, solv: 0.0553, hbond: 0.3610, inactive: 0.0016) | LR: 1.0e-03
Epoch 16 - Train Loss: 0.8812 (vdw: 0.2830, elec: 0.2514, solv: 0.0533, hbond: 0.2919, inactive: 0.0017) | Validation Loss: 0.9629 (vdw: 0.2881, elec: 0.2558, solv: 0.0560, hbond: 0.3616, inactive: 0.0014) | LR: 1.0e-03
Epoch 17 - Train Loss: 0.9218 (vdw: 0.2996, elec: 0.2664, solv: 0.0559, hbond: 0.2984, inactive: 0.0016) | Validation Loss: 0.9643 (vdw: 0.2885, elec: 0.2558, solv: 0.0574, hbond: 0.3610, inactive: 0.0015) | LR: 5.0e-04
Epoch 18 - Train Loss: 0.8724 (vdw: 0.2855, elec: 0.2551, solv: 0.0526, hbond: 0.2775, inactive: 0.0017) | Validation Loss: 0.9620 (vdw: 0.2881, elec: 0.2557, solv: 0.0520, hbond: 0.3648, inactive: 0.0014) | LR: 5.0e-04
Epoch 19 - Train Loss: 0.9242 (vdw: 0.2996, elec: 0.2655, solv: 0.0517, hbond: 0.3058, inactive: 0.0016) | Validation Loss: 0.9522 (vdw: 0.2879, elec: 0.2555, solv: 0.0507, hbond: 0.3564, inactive: 0.0017) | LR: 5.0e-04
Epoch 20 - Train Loss: 0.9403 (vdw: 0.2880, elec: 0.2549, solv: 0.0519, hbond: 0.3444, inactive: 0.0012) | Validation Loss: 0.9641 (vdw: 0.2879, elec: 0.2556, solv: 0.0538, hbond: 0.3657, inactive: 0.0012) | LR: 5.0e-04
Epoch 21 - Train Loss: 0.8858 (vdw: 0.2888, elec: 0.2676, solv: 0.0522, hbond: 0.2761, inactive: 0.0012) | Validation Loss: 0.9656 (vdw: 0.2878, elec: 0.2558, solv: 0.0523, hbond: 0.3685, inactive: 0.0011) | LR: 5.0e-04
Epoch 22 - Train Loss: 0.8688 (vdw: 0.2767, elec: 0.2471, solv: 0.0505, hbond: 0.2926, inactive: 0.0018) | Validation Loss: 0.9554 (vdw: 0.2880, elec: 0.2556, solv: 0.0511, hbond: 0.3591, inactive: 0.0017) | LR: 5.0e-04
Epoch 23 - Train Loss: 0.9594 (vdw: 0.2791, elec: 0.2590, solv: 0.0499, hbond: 0.3700, inactive: 0.0014) | Validation Loss: 0.9504 (vdw: 0.2878, elec: 0.2555, solv: 0.0497, hbond: 0.3559, inactive: 0.0015) | LR: 5.0e-04
Epoch 24 - Train Loss: 0.8807 (vdw: 0.2868, elec: 0.2533, solv: 0.0505, hbond: 0.2887, inactive: 0.0015) | Validation Loss: 0.9631 (vdw: 0.2878, elec: 0.2554, solv: 0.0508, hbond: 0.3676, inactive: 0.0014) | LR: 5.0e-04
Epoch 25 - Train Loss: 0.8994 (vdw: 0.2889, elec: 0.2529, solv: 0.0494, hbond: 0.3069, inactive: 0.0014) | Validation Loss: 0.9481 (vdw: 0.2881, elec: 0.2553, solv: 0.0490, hbond: 0.3541, inactive: 0.0016) | LR: 5.0e-04
Epoch 26 - Train Loss: 0.8944 (vdw: 0.2850, elec: 0.2620, solv: 0.0479, hbond: 0.2975, inactive: 0.0019) | Validation Loss: 0.9464 (vdw: 0.2879, elec: 0.2553, solv: 0.0478, hbond: 0.3538, inactive: 0.0016) | LR: 5.0e-04
Epoch 27 - Train Loss: 0.8778 (vdw: 0.2779, elec: 0.2588, solv: 0.0457, hbond: 0.2935, inactive: 0.0018) | Validation Loss: 0.9469 (vdw: 0.2877, elec: 0.2559, solv: 0.0468, hbond: 0.3544, inactive: 0.0020) | LR: 5.0e-04
Epoch 28 - Train Loss: 0.8774 (vdw: 0.2783, elec: 0.2610, solv: 0.0470, hbond: 0.2897, inactive: 0.0014) | Validation Loss: 0.9518 (vdw: 0.2877, elec: 0.2553, solv: 0.0467, hbond: 0.3608, inactive: 0.0014) | LR: 5.0e-04
Epoch 29 - Train Loss: 0.8755 (vdw: 0.2868, elec: 0.2515, solv: 0.0457, hbond: 0.2898, inactive: 0.0016) | Validation Loss: 0.9546 (vdw: 0.2876, elec: 0.2550, solv: 0.0469, hbond: 0.3635, inactive: 0.0016) | LR: 5.0e-04
Epoch 30 - Train Loss: 0.9165 (vdw: 0.2995, elec: 0.2691, solv: 0.0473, hbond: 0.2992, inactive: 0.0015) | Validation Loss: 0.9739 (vdw: 0.2876, elec: 0.2551, solv: 0.0500, hbond: 0.3795, inactive: 0.0016) | LR: 5.0e-04
Epoch 31 - Train Loss: 0.8993 (vdw: 0.2850, elec: 0.2524, solv: 0.0470, hbond: 0.3138, inactive: 0.0012) | Validation Loss: 0.9552 (vdw: 0.2875, elec: 0.2552, solv: 0.0473, hbond: 0.3640, inactive: 0.0013) | LR: 5.0e-04
Epoch 32 - Train Loss: 0.8814 (vdw: 0.2869, elec: 0.2630, solv: 0.0467, hbond: 0.2832, inactive: 0.0016) | Validation Loss: 0.9500 (vdw: 0.2875, elec: 0.2551, solv: 0.0476, hbond: 0.3584, inactive: 0.0013) | LR: 5.0e-04
Epoch 33 - Train Loss: 0.9321 (vdw: 0.2781, elec: 0.2502, solv: 0.0493, hbond: 0.3528, inactive: 0.0017) | Validation Loss: 0.9571 (vdw: 0.2876, elec: 0.2550, solv: 0.0490, hbond: 0.3639, inactive: 0.0017) | LR: 5.0e-04
Epoch 34 - Train Loss: 0.8770 (vdw: 0.2912, elec: 0.2604, solv: 0.0483, hbond: 0.2761, inactive: 0.0009) | Validation Loss: 0.9645 (vdw: 0.2875, elec: 0.2550, solv: 0.0494, hbond: 0.3716, inactive: 0.0009) | LR: 5.0e-04
Epoch 35 - Train Loss: 0.8771 (vdw: 0.2826, elec: 0.2526, solv: 0.0468, hbond: 0.2931, inactive: 0.0020) | Validation Loss: 0.9477 (vdw: 0.2876, elec: 0.2553, solv: 0.0468, hbond: 0.3558, inactive: 0.0022) | LR: 5.0e-04
Epoch 36 - Train Loss: 0.8629 (vdw: 0.2860, elec: 0.2537, solv: 0.0458, hbond: 0.2761, inactive: 0.0013) | Validation Loss: 0.9558 (vdw: 0.2875, elec: 0.2549, solv: 0.0465, hbond: 0.3657, inactive: 0.0011) | LR: 5.0e-04
Epoch 37 - Train Loss: 0.8669 (vdw: 0.2910, elec: 0.2520, solv: 0.0460, hbond: 0.2764, inactive: 0.0016) | Validation Loss: 0.9566 (vdw: 0.2877, elec: 0.2551, solv: 0.0468, hbond: 0.3653, inactive: 0.0017) | LR: 2.5e-04
Epoch 38 - Train Loss: 0.8430 (vdw: 0.2901, elec: 0.2578, solv: 0.0453, hbond: 0.2483, inactive: 0.0015) | Validation Loss: 0.9405 (vdw: 0.2875, elec: 0.2549, solv: 0.0449, hbond: 0.3518, inactive: 0.0014) | LR: 2.5e-04
Epoch 39 - Train Loss: 0.8949 (vdw: 0.2893, elec: 0.2592, solv: 0.0443, hbond: 0.3008, inactive: 0.0013) | Validation Loss: 0.9438 (vdw: 0.2875, elec: 0.2550, solv: 0.0445, hbond: 0.3556, inactive: 0.0013) | LR: 2.5e-04
Epoch 40 - Train Loss: 0.8544 (vdw: 0.2801, elec: 0.2547, solv: 0.0443, hbond: 0.2740, inactive: 0.0013) | Validation Loss: 0.9518 (vdw: 0.2874, elec: 0.2549, solv: 0.0445, hbond: 0.3637, inactive: 0.0013) | LR: 2.5e-04
Epoch 41 - Train Loss: 0.8604 (vdw: 0.2834, elec: 0.2519, solv: 0.0445, hbond: 0.2791, inactive: 0.0014) | Validation Loss: 0.9419 (vdw: 0.2874, elec: 0.2551, solv: 0.0444, hbond: 0.3534, inactive: 0.0016) | LR: 2.5e-04
Epoch 42 - Train Loss: 0.8632 (vdw: 0.2991, elec: 0.2673, solv: 0.0447, hbond: 0.2505, inactive: 0.0017) | Validation Loss: 0.9367 (vdw: 0.2875, elec: 0.2547, solv: 0.0446, hbond: 0.3483, inactive: 0.0016) | LR: 2.5e-04
Epoch 43 - Train Loss: 0.9155 (vdw: 0.2899, elec: 0.2608, solv: 0.0437, hbond: 0.3196, inactive: 0.0015) | Validation Loss: 0.9441 (vdw: 0.2874, elec: 0.2547, solv: 0.0441, hbond: 0.3564, inactive: 0.0014) | LR: 2.5e-04
Epoch 44 - Train Loss: 0.8483 (vdw: 0.2941, elec: 0.2675, solv: 0.0445, hbond: 0.2408, inactive: 0.0014) | Validation Loss: 0.9448 (vdw: 0.2874, elec: 0.2548, solv: 0.0439, hbond: 0.3573, inactive: 0.0014) | LR: 2.5e-04
Epoch 45 - Train Loss: 0.9116 (vdw: 0.2891, elec: 0.2547, solv: 0.0446, hbond: 0.3217, inactive: 0.0015) | Validation Loss: 0.9454 (vdw: 0.2874, elec: 0.2548, solv: 0.0446, hbond: 0.3570, inactive: 0.0016) | LR: 2.5e-04
Epoch 46 - Train Loss: 0.8725 (vdw: 0.2860, elec: 0.2466, solv: 0.0447, hbond: 0.2940, inactive: 0.0011) | Validation Loss: 0.9511 (vdw: 0.2873, elec: 0.2547, solv: 0.0450, hbond: 0.3630, inactive: 0.0010) | LR: 2.5e-04
Epoch 47 - Train Loss: 0.8453 (vdw: 0.2754, elec: 0.2553, solv: 0.0446, hbond: 0.2688, inactive: 0.0012) | Validation Loss: 0.9429 (vdw: 0.2874, elec: 0.2550, solv: 0.0437, hbond: 0.3556, inactive: 0.0013) | LR: 2.5e-04
Epoch 48 - Train Loss: 0.9151 (vdw: 0.2829, elec: 0.2579, solv: 0.0432, hbond: 0.3296, inactive: 0.0015) | Validation Loss: 0.9421 (vdw: 0.2874, elec: 0.2548, solv: 0.0436, hbond: 0.3548, inactive: 0.0015) | LR: 2.5e-04
Epoch 49 - Train Loss: 0.9055 (vdw: 0.2987, elec: 0.2648, solv: 0.0429, hbond: 0.2979, inactive: 0.0012) | Validation Loss: 0.9519 (vdw: 0.2873, elec: 0.2546, solv: 0.0431, hbond: 0.3659, inactive: 0.0011) | LR: 2.5e-04
Epoch 50 - Train Loss: 0.8668 (vdw: 0.2698, elec: 0.2547, solv: 0.0434, hbond: 0.2976, inactive: 0.0013) | Validation Loss: 0.9577 (vdw: 0.2873, elec: 0.2550, solv: 0.0440, hbond: 0.3703, inactive: 0.0012) | LR: 2.5e-04
Epoch 51 - Train Loss: 0.8505 (vdw: 0.2783, elec: 0.2611, solv: 0.0439, hbond: 0.2661, inactive: 0.0011) | Validation Loss: 0.9527 (vdw: 0.2874, elec: 0.2553, solv: 0.0437, hbond: 0.3653, inactive: 0.0010) | LR: 2.5e-04
Epoch 52 - Train Loss: 0.8841 (vdw: 0.2882, elec: 0.2551, solv: 0.0435, hbond: 0.2963, inactive: 0.0011) | Validation Loss: 0.9446 (vdw: 0.2874, elec: 0.2546, solv: 0.0445, hbond: 0.3570, inactive: 0.0011) | LR: 2.5e-04
Epoch 53 - Train Loss: 0.8466 (vdw: 0.2919, elec: 0.2520, solv: 0.0434, hbond: 0.2579, inactive: 0.0013) | Validation Loss: 0.9386 (vdw: 0.2874, elec: 0.2547, solv: 0.0436, hbond: 0.3516, inactive: 0.0014) | LR: 1.3e-04
Epoch 54 - Train Loss: 0.8214 (vdw: 0.2825, elec: 0.2470, solv: 0.0429, hbond: 0.2477, inactive: 0.0014) | Validation Loss: 0.9413 (vdw: 0.2873, elec: 0.2546, solv: 0.0428, hbond: 0.3553, inactive: 0.0013) | LR: 1.3e-04
Epoch 55 - Train Loss: 0.8658 (vdw: 0.2845, elec: 0.2571, solv: 0.0425, hbond: 0.2806, inactive: 0.0011) | Validation Loss: 0.9489 (vdw: 0.2873, elec: 0.2545, solv: 0.0427, hbond: 0.3633, inactive: 0.0011) | LR: 1.3e-04
Epoch 56 - Train Loss: 0.8912 (vdw: 0.2811, elec: 0.2456, solv: 0.0419, hbond: 0.3213, inactive: 0.0013) | Validation Loss: 0.9462 (vdw: 0.2872, elec: 0.2545, solv: 0.0424, hbond: 0.3608, inactive: 0.0013) | LR: 1.3e-04
Epoch 57 - Train Loss: 0.8571 (vdw: 0.2880, elec: 0.2642, solv: 0.0424, hbond: 0.2611, inactive: 0.0014) | Validation Loss: 0.9468 (vdw: 0.2872, elec: 0.2545, solv: 0.0422, hbond: 0.3615, inactive: 0.0013) | LR: 1.3e-04
Epoch 58 - Train Loss: 0.8686 (vdw: 0.2964, elec: 0.2694, solv: 0.0423, hbond: 0.2593, inactive: 0.0011) | Validation Loss: 0.9497 (vdw: 0.2872, elec: 0.2545, solv: 0.0423, hbond: 0.3647, inactive: 0.0011) | LR: 1.3e-04
Epoch 59 - Train Loss: 0.8507 (vdw: 0.2900, elec: 0.2511, solv: 0.0420, hbond: 0.2665, inactive: 0.0012) | Validation Loss: 0.9490 (vdw: 0.2872, elec: 0.2545, solv: 0.0420, hbond: 0.3642, inactive: 0.0012) | LR: 1.3e-04
Epoch 60 - Train Loss: 0.8757 (vdw: 0.2672, elec: 0.2365, solv: 0.0412, hbond: 0.3297, inactive: 0.0012) | Validation Loss: 0.9458 (vdw: 0.2872, elec: 0.2545, solv: 0.0421, hbond: 0.3608, inactive: 0.0012) | LR: 1.3e-04
Epoch 61 - Train Loss: 0.8840 (vdw: 0.2916, elec: 0.2595, solv: 0.0424, hbond: 0.2893, inactive: 0.0012) | Validation Loss: 0.9467 (vdw: 0.2872, elec: 0.2546, solv: 0.0421, hbond: 0.3616, inactive: 0.0012) | LR: 1.3e-04
Epoch 62 - Train Loss: 0.9144 (vdw: 0.2873, elec: 0.2537, solv: 0.0416, hbond: 0.3307, inactive: 0.0012) | Validation Loss: 0.9426 (vdw: 0.2873, elec: 0.2545, solv: 0.0420, hbond: 0.3577, inactive: 0.0012) | LR: 1.3e-04
Epoch 63 - Train Loss: 0.8166 (vdw: 0.2833, elec: 0.2624, solv: 0.0414, hbond: 0.2285, inactive: 0.0012) | Validation Loss: 0.9481 (vdw: 0.2872, elec: 0.2545, solv: 0.0420, hbond: 0.3632, inactive: 0.0012) | LR: 1.3e-04
Epoch 64 - Train Loss: 0.8680 (vdw: 0.2997, elec: 0.2641, solv: 0.0411, hbond: 0.2620, inactive: 0.0012) | Validation Loss: 0.9453 (vdw: 0.2872, elec: 0.2545, solv: 0.0418, hbond: 0.3605, inactive: 0.0012) | LR: 6.3e-05
Epoch 65 - Train Loss: 0.8786 (vdw: 0.2954, elec: 0.2671, solv: 0.0417, hbond: 0.2732, inactive: 0.0012) | Validation Loss: 0.9525 (vdw: 0.2872, elec: 0.2546, solv: 0.0422, hbond: 0.3675, inactive: 0.0011) | LR: 6.3e-05
Epoch 66 - Train Loss: 0.8353 (vdw: 0.2796, elec: 0.2400, solv: 0.0418, hbond: 0.2727, inactive: 0.0011) | Validation Loss: 0.9611 (vdw: 0.2871, elec: 0.2545, solv: 0.0419, hbond: 0.3766, inactive: 0.0010) | LR: 6.3e-05
Epoch 67 - Train Loss: 0.8898 (vdw: 0.2906, elec: 0.2537, solv: 0.0415, hbond: 0.3030, inactive: 0.0010) | Validation Loss: 0.9601 (vdw: 0.2872, elec: 0.2544, solv: 0.0418, hbond: 0.3759, inactive: 0.0009) | LR: 6.3e-05
Epoch 68 - Train Loss: 0.8879 (vdw: 0.2882, elec: 0.2592, solv: 0.0418, hbond: 0.2979, inactive: 0.0010) | Validation Loss: 0.9571 (vdw: 0.2872, elec: 0.2544, solv: 0.0417, hbond: 0.3729, inactive: 0.0010) | LR: 6.3e-05
Epoch 69 - Train Loss: 0.9039 (vdw: 0.2819, elec: 0.2578, solv: 0.0425, hbond: 0.3207, inactive: 0.0009) | Validation Loss: 0.9620 (vdw: 0.2872, elec: 0.2544, solv: 0.0421, hbond: 0.3775, inactive: 0.0009) | LR: 6.3e-05
Epoch 70 - Train Loss: 0.8930 (vdw: 0.2816, elec: 0.2544, solv: 0.0416, hbond: 0.3145, inactive: 0.0009) | Validation Loss: 0.9592 (vdw: 0.2872, elec: 0.2544, solv: 0.0422, hbond: 0.3745, inactive: 0.0009) | LR: 6.3e-05
Epoch 71 - Train Loss: 0.8925 (vdw: 0.2866, elec: 0.2533, solv: 0.0415, hbond: 0.3103, inactive: 0.0010) | Validation Loss: 0.9527 (vdw: 0.2872, elec: 0.2544, solv: 0.0417, hbond: 0.3685, inactive: 0.0010) | LR: 6.3e-05
Epoch 72 - Train Loss: 0.8131 (vdw: 0.2854, elec: 0.2506, solv: 0.0408, hbond: 0.2353, inactive: 0.0010) | Validation Loss: 0.9532 (vdw: 0.2872, elec: 0.2544, solv: 0.0414, hbond: 0.3693, inactive: 0.0009) | LR: 6.3e-05
Epoch 73 - Train Loss: 0.8149 (vdw: 0.2824, elec: 0.2440, solv: 0.0401, hbond: 0.2474, inactive: 0.0009) | Validation Loss: 0.9550 (vdw: 0.2872, elec: 0.2543, solv: 0.0414, hbond: 0.3712, inactive: 0.0009) | LR: 6.3e-05
Epoch 74 - Train Loss: 0.8102 (vdw: 0.2770, elec: 0.2611, solv: 0.0409, hbond: 0.2301, inactive: 0.0010) | Validation Loss: 0.9464 (vdw: 0.2872, elec: 0.2544, solv: 0.0415, hbond: 0.3624, inactive: 0.0010) | LR: 6.3e-05
Epoch 75 - Train Loss: 0.8465 (vdw: 0.2791, elec: 0.2427, solv: 0.0408, hbond: 0.2829, inactive: 0.0010) | Validation Loss: 0.9431 (vdw: 0.2872, elec: 0.2544, solv: 0.0413, hbond: 0.3592, inactive: 0.0011) | LR: 3.1e-05
Epoch 76 - Train Loss: 0.9031 (vdw: 0.2814, elec: 0.2560, solv: 0.0406, hbond: 0.3240, inactive: 0.0011) | Validation Loss: 0.9442 (vdw: 0.2872, elec: 0.2543, solv: 0.0412, hbond: 0.3605, inactive: 0.0011) | LR: 3.1e-05
Epoch 77 - Train Loss: 0.8875 (vdw: 0.2867, elec: 0.2520, solv: 0.0402, hbond: 0.3075, inactive: 0.0011) | Validation Loss: 0.9461 (vdw: 0.2872, elec: 0.2543, solv: 0.0413, hbond: 0.3623, inactive: 0.0010) | LR: 3.1e-05
Epoch 78 - Train Loss: 0.9639 (vdw: 0.2975, elec: 0.2602, solv: 0.0418, hbond: 0.3633, inactive: 0.0011) | Validation Loss: 0.9464 (vdw: 0.2872, elec: 0.2543, solv: 0.0412, hbond: 0.3626, inactive: 0.0010) | LR: 3.1e-05
Epoch 79 - Train Loss: 0.8771 (vdw: 0.2903, elec: 0.2548, solv: 0.0416, hbond: 0.2895, inactive: 0.0010) | Validation Loss: 0.9479 (vdw: 0.2871, elec: 0.2543, solv: 0.0411, hbond: 0.3644, inactive: 0.0010) | LR: 3.1e-05
Epoch 80 - Train Loss: 0.8208 (vdw: 0.2874, elec: 0.2533, solv: 0.0418, hbond: 0.2372, inactive: 0.0010) | Validation Loss: 0.9467 (vdw: 0.2871, elec: 0.2543, solv: 0.0412, hbond: 0.3631, inactive: 0.0010) | LR: 3.1e-05
Epoch 81 - Train Loss: 0.8669 (vdw: 0.2837, elec: 0.2529, solv: 0.0399, hbond: 0.2894, inactive: 0.0010) | Validation Loss: 0.9453 (vdw: 0.2871, elec: 0.2543, solv: 0.0411, hbond: 0.3618, inactive: 0.0010) | LR: 3.1e-05
Epoch 82 - Train Loss: 0.9271 (vdw: 0.2844, elec: 0.2573, solv: 0.0404, hbond: 0.3439, inactive: 0.0010) | Validation Loss: 0.9446 (vdw: 0.2871, elec: 0.2543, solv: 0.0411, hbond: 0.3611, inactive: 0.0010) | LR: 3.1e-05
Epoch 83 - Train Loss: 0.8302 (vdw: 0.2818, elec: 0.2439, solv: 0.0405, hbond: 0.2628, inactive: 0.0011) | Validation Loss: 0.9441 (vdw: 0.2871, elec: 0.2543, solv: 0.0410, hbond: 0.3606, inactive: 0.0011) | LR: 3.1e-05
Epoch 84 - Train Loss: 0.8059 (vdw: 0.2675, elec: 0.2409, solv: 0.0407, hbond: 0.2557, inactive: 0.0011) | Validation Loss: 0.9451 (vdw: 0.2871, elec: 0.2543, solv: 0.0411, hbond: 0.3615, inactive: 0.0010) | LR: 3.1e-05
Epoch 85 - Train Loss: 0.8761 (vdw: 0.2845, elec: 0.2577, solv: 0.0408, hbond: 0.2921, inactive: 0.0010) | Validation Loss: 0.9464 (vdw: 0.2871, elec: 0.2543, solv: 0.0410, hbond: 0.3629, inactive: 0.0010) | LR: 3.1e-05
Epoch 86 - Train Loss: 0.8649 (vdw: 0.2810, elec: 0.2457, solv: 0.0405, hbond: 0.2967, inactive: 0.0010) | Validation Loss: 0.9451 (vdw: 0.2871, elec: 0.2542, solv: 0.0413, hbond: 0.3615, inactive: 0.0010) | LR: 1.6e-05
Epoch 87 - Train Loss: 0.8851 (vdw: 0.2870, elec: 0.2504, solv: 0.0406, hbond: 0.3061, inactive: 0.0010) | Validation Loss: 0.9436 (vdw: 0.2871, elec: 0.2542, solv: 0.0410, hbond: 0.3602, inactive: 0.0010) | LR: 1.6e-05
