Epoch 1 - Train Loss: 1.1560 (vdw: 0.3330, elec: 0.2610, solv: 0.2300, hbond: 0.3277, inactive: 0.0043) | Validation Loss: 1.1764 (vdw: 0.3362, elec: 0.2667, solv: 0.2109, hbond: 0.3565, inactive: 0.0061) | LR: 1.0e-02
Epoch 29 - Train Loss: 0.9914 (vdw: 0.3375, elec: 0.2698, solv: 0.1440, hbond: 0.2382, inactive: 0.0018) | Validation Loss: 1.1085 (vdw: 0.3317, elec: 0.2616, solv: 0.1433, hbond: 0.3701, inactive: 0.0018) | LR: 1.0e-02
Epoch 30 - Train Loss: 1.1414 (vdw: 0.3434, elec: 0.2705, solv: 0.1472, hbond: 0.3782, inactive: 0.0020) | Validation Loss: 1.1049 (vdw: 0.3318, elec: 0.2618, solv: 0.1514, hbond: 0.3576, inactive: 0.0023) | LR: 1.0e-02
Epoch 31 - Train Loss: 1.0151 (vdw: 0.3333, elec: 0.2590, solv: 0.1480, hbond: 0.2726, inactive: 0.0021) | Validation Loss: 1.1264 (vdw: 0.3312, elec: 0.2631, solv: 0.1485, hbond: 0.3803, inactive: 0.0034) | LR: 1.0e-02
Epoch 32 - Train Loss: 1.0245 (vdw: 0.3296, elec: 0.2605, solv: 0.1484, hbond: 0.2836, inactive: 0.0023) | Validation Loss: 1.1151 (vdw: 0.3318, elec: 0.2617, solv: 0.1444, hbond: 0.3748, inactive: 0.0023) | LR: 1.0e-02
Epoch 33 - Train Loss: 1.1129 (vdw: 0.3375, elec: 0.2720, solv: 0.1478, hbond: 0.3534, inactive: 0.0022) | Validation Loss: 1.0949 (vdw: 0.3314, elec: 0.2623, solv: 0.1467, hbond: 0.3522, inactive: 0.0023) | LR: 1.0e-02
Epoch 34 - Train Loss: 1.0090 (vdw: 0.3350, elec: 0.2610, solv: 0.1445, hbond: 0.2656, inactive: 0.0028) | Validation Loss: 1.1039 (vdw: 0.3314, elec: 0.2621, solv: 0.1430, hbond: 0.3647, inactive: 0.0027) | LR: 5.0e-03
Epoch 35 - Train Loss: 1.0098 (vdw: 0.3141, elec: 0.2583, solv: 0.1420, hbond: 0.2927, inactive: 0.0027) | Validation Loss: 1.1128 (vdw: 0.3318, elec: 0.2622, solv: 0.1424, hbond: 0.3738, inactive: 0.0026) | LR: 5.0e-03
Epoch 36 - Train Loss: 1.0603 (vdw: 0.3345, elec: 0.2643, solv: 0.1401, hbond: 0.3194, inactive: 0.0021) | Validation Loss: 1.1013 (vdw: 0.3310, elec: 0.2620, solv: 0.1408, hbond: 0.3651, inactive: 0.0023) | LR: 5.0e-03
Epoch 37 - Train Loss: 1.0481 (vdw: 0.3236, elec: 0.2533, solv: 0.1414, hbond: 0.3272, inactive: 0.0025) | Validation Loss: 1.0838 (vdw: 0.3311, elec: 0.2624, solv: 0.1402, hbond: 0.3481, inactive: 0.0021) | LR: 5.0e-03
Epoch 38 - Train Loss: 1.0567 (vdw: 0.3180, elec: 0.2516, solv: 0.1394, hbond: 0.3447, inactive: 0.0030) | Validation Loss: 1.1010 (vdw: 0.3310, elec: 0.2619, solv: 0.1408, hbond: 0.3640, inactive: 0.0032) | LR: 5.0e-03
Epoch 39 - Train Loss: 1.0315 (vdw: 0.3161, elec: 0.2599, solv: 0.1385, hbond: 0.3153, inactive: 0.0017) | Validation Loss: 1.0829 (vdw: 0.3309, elec: 0.2615, solv: 0.1397, hbond: 0.3490, inactive: 0.0018) | LR: 5.0e-03
Epoch 40 - Train Loss: 1.0856 (vdw: 0.3317, elec: 0.2700, solv: 0.1390, hbond: 0.3426, inactive: 0.0023) | Validation Loss: 1.0843 (vdw: 0.3310, elec: 0.2615, solv: 0.1392, hbond: 0.3505, inactive: 0.0022) | LR: 5.0e-03
Epoch 41 - Train Loss: 1.0193 (vdw: 0.3246, elec: 0.2478, solv: 0.1376, hbond: 0.3071, inactive: 0.0022) | Validation Loss: 1.0855 (vdw: 0.3311, elec: 0.2619, solv: 0.1385, hbond: 0.3515, inactive: 0.0025) | LR: 5.0e-03
Epoch 42 - Train Loss: 1.0034 (vdw: 0.3375, elec: 0.2664, solv: 0.1388, hbond: 0.2583, inactive: 0.0024) | Validation Loss: 1.0886 (vdw: 0.3310, elec: 0.2621, solv: 0.1383, hbond: 0.3553, inactive: 0.0020) | LR: 5.0e-03
Epoch 43 - Train Loss: 1.0317 (vdw: 0.3373, elec: 0.2638, solv: 0.1374, hbond: 0.2910, inactive: 0.0022) | Validation Loss: 1.0960 (vdw: 0.3309, elec: 0.2616, solv: 0.1380, hbond: 0.3636, inactive: 0.0019) | LR: 5.0e-03
Epoch 44 - Train Loss: 0.9962 (vdw: 0.3258, elec: 0.2504, solv: 0.1372, hbond: 0.2806, inactive: 0.0023) | Validation Loss: 1.0911 (vdw: 0.3315, elec: 0.2615, solv: 0.1375, hbond: 0.3582, inactive: 0.0023) | LR: 5.0e-03
Epoch 45 - Train Loss: 1.0819 (vdw: 0.3544, elec: 0.2808, solv: 0.1386, hbond: 0.3060, inactive: 0.0022) | Validation Loss: 1.1019 (vdw: 0.3309, elec: 0.2618, solv: 0.1372, hbond: 0.3700, inactive: 0.0021) | LR: 5.0e-03
Epoch 46 - Train Loss: 1.0420 (vdw: 0.3192, elec: 0.2495, solv: 0.1372, hbond: 0.3339, inactive: 0.0022) | Validation Loss: 1.0941 (vdw: 0.3312, elec: 0.2613, solv: 0.1378, hbond: 0.3614, inactive: 0.0023) | LR: 5.0e-03
Epoch 47 - Train Loss: 1.1027 (vdw: 0.3328, elec: 0.2669, solv: 0.1382, hbond: 0.3626, inactive: 0.0023) | Validation Loss: 1.0813 (vdw: 0.3310, elec: 0.2613, solv: 0.1391, hbond: 0.3475, inactive: 0.0023) | LR: 5.0e-03
Epoch 48 - Train Loss: 1.0177 (vdw: 0.3243, elec: 0.2459, solv: 0.1360, hbond: 0.3091, inactive: 0.0024) | Validation Loss: 1.0835 (vdw: 0.3311, elec: 0.2612, solv: 0.1378, hbond: 0.3509, inactive: 0.0025) | LR: 5.0e-03
Epoch 49 - Train Loss: 1.0145 (vdw: 0.3282, elec: 0.2590, solv: 0.1358, hbond: 0.2894, inactive: 0.0021) | Validation Loss: 1.0891 (vdw: 0.3312, elec: 0.2613, solv: 0.1385, hbond: 0.3564, inactive: 0.0017) | LR: 5.0e-03
