Epoch 1 - Train Loss: 1.1073 (vdw: 0.3446, elec: 0.2819, solv: 0.2144, hbond: 0.2602, inactive: 0.0062) | Validation Loss: 1.1278 (vdw: 0.3491, elec: 0.2766, solv: 0.1689, hbond: 0.3285, inactive: 0.0047) | LR: 1.0e-03
Epoch 2 - Train Loss: 1.0399 (vdw: 0.3402, elec: 0.2899, solv: 0.1360, hbond: 0.2704, inactive: 0.0033) | Validation Loss: 0.9673 (vdw: 0.3403, elec: 0.2672, solv: 0.1267, hbond: 0.2282, inactive: 0.0049) | LR: 1.0e-03
Epoch 3 - Train Loss: 1.0385 (vdw: 0.3347, elec: 0.2729, solv: 0.1143, hbond: 0.3136, inactive: 0.0029) | Validation Loss: 1.0765 (vdw: 0.3413, elec: 0.2631, solv: 0.1077, hbond: 0.3621, inactive: 0.0023) | LR: 1.0e-03
Epoch 4 - Train Loss: 0.9876 (vdw: 0.3276, elec: 0.2627, solv: 0.1037, hbond: 0.2911, inactive: 0.0026) | Validation Loss: 0.9730 (vdw: 0.3452, elec: 0.2688, solv: 0.0967, hbond: 0.2594, inactive: 0.0029) | LR: 1.0e-03
Epoch 5 - Train Loss: 1.0217 (vdw: 0.3213, elec: 0.2654, solv: 0.0956, hbond: 0.3372, inactive: 0.0023) | Validation Loss: 0.9603 (vdw: 0.3186, elec: 0.2528, solv: 0.1057, hbond: 0.2806, inactive: 0.0026) | LR: 1.0e-03
Epoch 6 - Train Loss: 1.0140 (vdw: 0.3235, elec: 0.2575, solv: 0.0866, hbond: 0.3430, inactive: 0.0035) | Validation Loss: 1.0924 (vdw: 0.3524, elec: 0.2719, solv: 0.0866, hbond: 0.3777, inactive: 0.0038) | LR: 1.0e-03
Epoch 7 - Train Loss: 1.0251 (vdw: 0.3411, elec: 0.2778, solv: 0.0845, hbond: 0.3194, inactive: 0.0022) | Validation Loss: 0.9644 (vdw: 0.3322, elec: 0.2602, solv: 0.0805, hbond: 0.2898, inactive: 0.0017) | LR: 1.0e-03
Epoch 8 - Train Loss: 0.9442 (vdw: 0.3271, elec: 0.2602, solv: 0.0774, hbond: 0.2775, inactive: 0.0020) | Validation Loss: 0.9417 (vdw: 0.3307, elec: 0.2707, solv: 0.0809, hbond: 0.2575, inactive: 0.0020) | LR: 1.0e-03
Epoch 9 - Train Loss: 0.9581 (vdw: 0.3371, elec: 0.2742, solv: 0.0746, hbond: 0.2698, inactive: 0.0024) | Validation Loss: 0.9730 (vdw: 0.3493, elec: 0.2793, solv: 0.0738, hbond: 0.2682, inactive: 0.0023) | LR: 1.0e-03
Epoch 10 - Train Loss: 0.9511 (vdw: 0.3223, elec: 0.2606, solv: 0.0842, hbond: 0.2823, inactive: 0.0016) | Validation Loss: 0.9337 (vdw: 0.3360, elec: 0.2592, solv: 0.0742, hbond: 0.2628, inactive: 0.0015) | LR: 1.0e-03
Epoch 11 - Train Loss: 1.0088 (vdw: 0.3353, elec: 0.2703, solv: 0.0717, hbond: 0.3295, inactive: 0.0018) | Validation Loss: 1.0286 (vdw: 0.3315, elec: 0.2763, solv: 0.0686, hbond: 0.3502, inactive: 0.0021) | LR: 1.0e-03
Epoch 12 - Train Loss: 0.9649 (vdw: 0.3352, elec: 0.2663, solv: 0.0747, hbond: 0.2865, inactive: 0.0022) | Validation Loss: 1.0000 (vdw: 0.3504, elec: 0.2864, solv: 0.0743, hbond: 0.2876, inactive: 0.0013) | LR: 1.0e-03
Epoch 13 - Train Loss: 0.9886 (vdw: 0.3244, elec: 0.2606, solv: 0.0767, hbond: 0.3250, inactive: 0.0019) | Validation Loss: 0.9799 (vdw: 0.3440, elec: 0.2704, solv: 0.0704, hbond: 0.2933, inactive: 0.0018) | LR: 1.0e-03
Epoch 14 - Train Loss: 1.0092 (vdw: 0.3218, elec: 0.2549, solv: 0.0677, hbond: 0.3629, inactive: 0.0019) | Validation Loss: 0.9117 (vdw: 0.3352, elec: 0.2699, solv: 0.0662, hbond: 0.2384, inactive: 0.0019) | LR: 1.0e-03
Epoch 15 - Train Loss: 0.9554 (vdw: 0.3426, elec: 0.2854, solv: 0.0663, hbond: 0.2594, inactive: 0.0017) | Validation Loss: 0.9080 (vdw: 0.3337, elec: 0.2694, solv: 0.0665, hbond: 0.2372, inactive: 0.0011) | LR: 1.0e-03
Epoch 16 - Train Loss: 0.9957 (vdw: 0.3333, elec: 0.2646, solv: 0.0688, hbond: 0.3268, inactive: 0.0022) | Validation Loss: 1.0241 (vdw: 0.3383, elec: 0.2636, solv: 0.0657, hbond: 0.3542, inactive: 0.0022) | LR: 1.0e-03
Epoch 17 - Train Loss: 0.9698 (vdw: 0.3198, elec: 0.2498, solv: 0.0705, hbond: 0.3277, inactive: 0.0020) | Validation Loss: 0.8944 (vdw: 0.3357, elec: 0.2654, solv: 0.0667, hbond: 0.2247, inactive: 0.0019) | LR: 1.0e-03
Epoch 18 - Train Loss: 0.9334 (vdw: 0.3259, elec: 0.2677, solv: 0.0676, hbond: 0.2702, inactive: 0.0020) | Validation Loss: 0.9851 (vdw: 0.3404, elec: 0.2681, solv: 0.0662, hbond: 0.3068, inactive: 0.0037) | LR: 1.0e-03
